,Event,Stage,Query Date,Query Term,Id,Username,Text,Date,Hashtags,Location
0,january-end,before,2019-01-30,power outage,1090398820939251713,iNewzTV,BREAKING NEWS UPDATE! Power outages in several towns across Northwest Minnesota. WATCH AT: http://www.iNewZ.TV,2019-01-29 23:58:32+00:00,,
1,january-end,before,2019-01-30,power outage,1090398115956350976,Matt_Agridome,Lightning in Boorolite Valley NE Vic this morning - 12mm rain followed #stormtracker #poweroutage ,2019-01-29 23:55:44+00:00,#stormtracker #poweroutage,
2,january-end,before,2019-01-30,power outage,1090397925589450752,PetraSZN,"Imagine having a multi million dollar company internet provider company and having a 2+ hour power outage, the next day have your internet be slower then the time it takes for a snail to cross the road. On my PC I can't watch or stream right now on twitch. Unless its xbox.",2019-01-29 23:54:58+00:00,,
3,january-end,before,2019-01-30,power outage,1090397520520458245,Condiment_Games,Okay MN please stop. 11 month old baby and a power outage due to the cold does not mix.,2019-01-29 23:53:22+00:00,,
4,january-end,before,2019-01-30,power outage,1090397116315373574,laird071987,@elkenergyinc what's going on with the power outage in Harrow?,2019-01-29 23:51:45+00:00,,
5,january-end,before,2019-01-30,power outage,1090397095633342470,niallyhd,"@wpduk B75 compete power outage including streetlights, and traffic lights.",2019-01-29 23:51:40+00:00,,
6,january-end,before,2019-01-30,power outage,1090396926011457537,AusEnergyMag,Minister for Energy Angus Taylor has spoken out regarding the Victorian power outages https://www.energymagazine.com.au/?p=23471,2019-01-29 23:51:00+00:00,,
7,january-end,before,2019-01-30,power outage,1090396805127385088,mmonthebiff,Great a fucking power outage:),2019-01-29 23:50:31+00:00,,
8,january-end,before,2019-01-30,power outage,1090396081920401408,Jacklifear,Power Outages are exactly not what I want on a day that the windchill today is between -45 and -65 degress F. Then I see Pikachu and I smile ,2019-01-29 23:47:39+00:00,,
9,january-end,before,2019-01-30,power outage,1090395640939597826,SpeakBravely,Widespread power outage just now in southwest Bloomington. @wcco @XcelEnergyMN,2019-01-29 23:45:54+00:00,,
10,january-end,before,2019-01-30,power outage,1090395490682843136,ManxWillis,"@manx_utilities - power outage in lakeside, Onchan",2019-01-29 23:45:18+00:00,,
11,january-end,before,2019-01-30,power outage,1090394974070419456,LeelsGames,Hey pals who may not have experienced cold like you will during #PolarVortex2019. Stay inside. Actually dress appropriately if you have to. Google how to prevent pipes bursting in your home. Prepare for power outages - and have lots of layers to bundle up in!,2019-01-29 23:43:15+00:00,#PolarVortex2019,
12,january-end,before,2019-01-30,power outage,1090394761859645440,ODellPelley70,Power outage is Massey Drive.. Any ideas?,2019-01-29 23:42:24+00:00,,
13,january-end,before,2019-01-30,power outage,1090394018666741766,Gwydion_Wolf,Weather change from 60F to 15-20F that we are having between now and tomarrow morning. See you all tomarrow afternoon baring any power-outages! ,2019-01-29 23:39:27+00:00,,
14,january-end,before,2019-01-30,power outage,1090393703741562881,BenFeller,"Current Penn State students are soft as hell for wanting class cancelled. It took a damn hurricane to threaten a town-wide power outage and even then, classes were let out only at noon when I was there. Goodnight.",2019-01-29 23:38:12+00:00,,
15,january-end,before,2019-01-30,power outage,1090393498711396352,ComEd,"We're prepared to help our customers & employees as extreme cold temperatures impact our service area. We've proactively increased crew staffing and readied equipment to respond quickly if power outages occur. Learn more about how you can prepare, too: http://ow.ly/Ce3030nvj9w",2019-01-29 23:37:23+00:00,,
16,january-end,before,2019-01-30,power outage,1090393372311855106,Jon_Henry2,Very dangerous weather for Midwest. Life threatening wind chills & record snowfalls combine to create hazards for travelers across upper Midwest into East coast for the coming weeks. Power outages due to broken tree limbs on lines &amp; abnormally high demand could leave millions in ,2019-01-29 23:36:53+00:00,,
17,january-end,before,2019-01-30,power outage,1090392765165387776,NetNewsLedger,Hydro One Reports Outages in Hurkett and Leith http://www.netnewsledger.com/2019/01/29/hydro-one-reports-two-outages-in-northern-ontario/ #hydro #poweroutage #hydroone #kenora #hurkett #cold #onstorm,2019-01-29 23:34:28+00:00,#hydro #poweroutage #hydroone #kenora #hurkett #cold #onstorm,
18,january-end,before,2019-01-30,power outage,1090392369491529728,taehyungfeetpic,Me and three other friends decided to drink during a power outage and thought it’d be a good idea to go skinny dipping.… — oof fuck the people that made a noise complaint but the cops told you to go about your business?? lmao neat https://curiouscat.me/pouty_hoseok/post/774175084?t=1548804773,2019-01-29 23:32:54+00:00,,
19,january-end,before,2019-01-30,power outage,1090392211894747136,iNewzTV,BREAKING NEWS! Northern Valley power outages in the middle of dangerous cold. WATCH AT: http://www.iNewZ.TV,2019-01-29 23:32:16+00:00,,
20,january-end,before,2019-01-30,power outage,1090392186036932609,ZindCarrie,Hopefully the power comes back on soon. Mostly concerned about my kitty cats #poweroutage #STL #CreveCoeur,2019-01-29 23:32:10+00:00,#poweroutage #STL #CreveCoeur,
21,january-end,before,2019-01-30,power outage,1090391939466383361,CreveCoeurPD,Traffic lights out at Olive and Ross Rd/Questover Ln for power outage; avoid the area if possible. Ameren and @StLouisTraffic notified. Unknown ETA on repairs.,2019-01-29 23:31:11+00:00,,
22,january-end,before,2019-01-30,power outage,1090391933875355648,kgbfoster,"Yup it’s a bitch. Water lines froze, schools closed, power outages, vehicles dead. Just a typical day in #winterpeg",2019-01-29 23:31:10+00:00,#winterpeg,
23,january-end,before,2019-01-30,power outage,1090391648671092737,SyedRija,This is just scary crazy. I hope everyone stays in and warm. This is just the worst one can face. They say in some parts its going to be colder then Antarctica. Eek. What is the world coming to. I hope you have other means of keeping warm incase they have power outages.,2019-01-29 23:30:02+00:00,,
24,january-end,before,2019-01-30,power outage,1090391300044673027,realBox94,And... Power outage. You gotta be kidding me. Must have been too much excitement in the Box Fort tonight. I'm not defeated yet! Shouldn't take too long... ,2019-01-29 23:28:39+00:00,,
25,january-end,before,2019-01-30,power outage,1090390372797145093,MyWVWD,"WVWD will be experiencing a power outage on January 29th at 7pm thru January 30th at 7am. During this time our automated phone payment system will not be available. However, our online payment system and night drop box are available. (1/2)",2019-01-29 23:24:58+00:00,,
26,january-end,before,2019-01-30,power outage,1090389558032826368,Foreverluv00,@MyBGE my power just went out again! What is going on with these daily power outages??,2019-01-29 23:21:43+00:00,,
27,january-end,before,2019-01-30,power outage,1090389135016243200,lowes_electric,"You may face power outages and other electrical problems from time to time. When these occur, hire one of our licensed #Electricians to help. #SantaRosaElectricians http://qoo.ly/v3typ",2019-01-29 23:20:02+00:00,#Electricians #SantaRosaElectricians,
28,january-end,before,2019-01-30,power outage,1090388509582655489,KaylaCinnastix,"Sometimes young people are just so rude and entitled, acting like a leasing office is the entity responsible for a small power outage??? Lol that's not how electricity works",2019-01-29 23:17:33+00:00,,
29,january-end,before,2019-01-30,power outage,1090388005657800704,PQuinn2007,It’s like a bowling ball in a New Orleans bowling alley during a power outage! ,2019-01-29 23:15:33+00:00,,
30,january-end,before,2019-01-30,power outage,1090387991967584256,IncidentAlert22,"Power Outage: 07:59: (145 premises) - Toolamba Road, Mooroopna - Restoration: 12:00 30-01-2019 Cause: Lightning See https://www.powercor.com.au/power-outages #vicPower",2019-01-29 23:15:30+00:00,#vicPower,
31,january-end,before,2019-01-30,power outage,1090387363090571265,RoninKabaneri,Power outage Redington shores,2019-01-29 23:13:00+00:00,,
32,january-end,before,2019-01-30,power outage,1090386888324636672,gdarone,"Power outage = off work early. Phone call = surgical consult date set Email = endo appt. set on same day Things are going well today, so why I am waiting for the other shoe to drop?",2019-01-29 23:11:07+00:00,,
33,january-end,before,2019-01-30,power outage,1090386358751895552,ComEd,"We're sorry to hear about your power being out, we know this is an inconvenience. Have you reported your outage yet? If not, please visit http://ComEd.com/Report. For outage status updates, please visit http://ComEd.com/Map. Thank you.",2019-01-29 23:09:00+00:00,,
34,january-end,before,2019-01-30,power outage,1090385797541441537,HariSeldon2100,Ha! Maybe there are different types/levels of 'scopes. I was supposed to be comatose but a power outage led to me waking up and feeling the worst gut cramp I've ever felt in my life. They were using compressed air to examine every nook and cranny.,2019-01-29 23:06:47+00:00,,
35,january-end,before,2019-01-30,power outage,1090384540789555201,KarenLeeGamble,"Thank you for bringing back my power, @DukeEnergy Sadly, now I’ll have to make dinner instead of eating cookies. Y’all be careful this week when fixing outages. I worry about your linesfolk in the cold.",2019-01-29 23:01:47+00:00,,
36,january-end,before,2019-01-30,power outage,1090384301659705347,thenoobqueen92,Well... I guess the power outage also killed my save file... I no jk wanna cry right now... ,2019-01-29 23:00:50+00:00,,
37,january-end,before,2019-01-30,power outage,1090384195527036928,didbijckidas,"Protecting Your Home Computer From Power Outages The PC or Mac is becoming an ever more critical piece of the system within the home. Used from the entirety from net get right of entry to, storing your https://myliveupdates.com/protecting-your-home-computer-from-power-outages/",2019-01-29 23:00:25+00:00,,
38,january-end,before,2019-01-30,power outage,1090384190225424384,icasnetwork2015,"Protecting Your Home Computer From Power Outages The PC or Mac is becoming an ever more critical piece of the system within the home. Used from the entirety from net get right of entry to, storing your https://myliveupdates.com/protecting-your-home-computer-from-power-outages/",2019-01-29 23:00:23+00:00,,
39,january-end,before,2019-01-30,power outage,1090384184886153217,iamsujoy14,"Protecting Your Home Computer From Power Outages The PC or Mac is becoming an ever more critical piece of the system within the home. Used from the entirety from net get right of entry to, storing your https://myliveupdates.com/protecting-your-home-computer-from-power-outages/",2019-01-29 23:00:22+00:00,,
40,january-end,before,2019-01-30,power outage,1090384179521617920,stumpblogcom,"Protecting Your Home Computer From Power Outages The PC or Mac is becoming an ever more critical piece of the system within the home. Used from the entirety from net get right of entry to, storing your https://myliveupdates.com/protecting-your-home-computer-from-power-outages/",2019-01-29 23:00:21+00:00,,
41,january-end,before,2019-01-30,power outage,1090384169346174978,cloudaxishost,"Protecting Your Home Computer From Power Outages The PC or Mac is becoming an ever more critical piece of the system within the home. Used from the entirety from net get right of entry to, storing your https://myliveupdates.com/protecting-your-home-computer-from-power-outages/",2019-01-29 23:00:18+00:00,,
42,january-end,before,2019-01-30,power outage,1090384163990130689,sujoydhar2016,"Protecting Your Home Computer From Power Outages The PC or Mac is becoming an ever more critical piece of the system within the home. Used from the entirety from net get right of entry to, storing your https://myliveupdates.com/protecting-your-home-computer-from-power-outages/",2019-01-29 23:00:17+00:00,,
43,january-end,before,2019-01-30,power outage,1090382861536964608,thatgirl808,MOST IMPORTANT video you will ever see! A New Federal Panel Releases Report That Americans Need To Take More Personal Responsibility For Preparedness. How to Survive A Catastrophic Power Outage or Natural Disaster - YouTube https://www.youtube.com/watch?v=OFMTUiGOW94,2019-01-29 22:55:07+00:00,,
44,january-end,before,2019-01-30,power outage,1090381138139512832,FRoseDC,"“Crew members spent nine hours shutting down the ship’s power plant and rebooting the electrical system in order to remedy the outages. If a catastrophic event, such as getting stuck in the ice, were to happen to the Healy in the Arctic or to the Polar Star near Antarctica...”",2019-01-29 22:48:16+00:00,,
45,january-end,before,2019-01-30,power outage,1090380911059918854,npberean,We apologize for the short notice…the office will be *closed* during normal office hours on Thursday due to a construction-related power outage. Thanks for your patience! https://npberean.org/blog/2019/1/20/power-outages-coming-this-week,2019-01-29 22:47:22+00:00,,
46,january-end,before,2019-01-30,power outage,1090380712514080774,FRoseDC,“A hyperbaric chamber on loan from the U.S. Navy aboard the ship allows Coast Guard divers to make external emergency repairs and inspections of the ship’s hull. The Polar Star also experienced ship-wide power outages while breaking ice.”,2019-01-29 22:46:34+00:00,,
47,january-end,before,2019-01-30,power outage,1090380691190222848,ssencommunity,"Hi Helen, I am really sorry for the power outage. We have a main network fault in the area but are aiming to have everyone back up and running by midnight. How will you manage?- Jordan",2019-01-29 22:46:29+00:00,,
48,january-end,before,2019-01-30,power outage,1090380400252407809,kegg_helen,@ssencommunity we have power outage in SO30 2lp how long is it anticipated to be out?,2019-01-29 22:45:20+00:00,,
49,january-end,before,2019-01-30,power outage,1090380325472141312,La_anonime,"Hi Demetrius, sorry if this is a dumb question. Do you have any intel on whether there will be power outages?",2019-01-29 22:45:02+00:00,,
50,january-end,before,2019-01-30,power outage,1090378245583892487,SuokJoo,winter storm. power outages. Into the dark chocolate night.,2019-01-29 22:36:46+00:00,,
51,january-end,before,2019-01-30,power outage,1090378219998588929,RPUnews,Power Outage near Trautwein and Alessandro Boulevard due to car accident. RPU is currently working to solve the issue. Thank you for your patience while we resolve this incident. For more information visit: https://riversideca.gov/utilities/about-rpu/outages.asp,2019-01-29 22:36:40+00:00,,
52,january-end,before,2019-01-30,power outage,1090378218585100289,JaneBirdz,"u think it has to do with 1 weather event?It's the pattern, and it trends hotter every year.come live in central TX and get a taste of summer here. people would die like flies if there was a power outage; &amp; don't forget about speed of glaciers melting. But you'll say it's a hoax",2019-01-29 22:36:40+00:00,,
53,january-end,before,2019-01-30,power outage,1090377860785807365,ebwhite99,Seats with a battery back up so you can still game in a power outage maybe maybe not,2019-01-29 22:35:14+00:00,,
54,january-end,before,2019-01-30,power outage,1090377222072938497,HighlandPolice,FYI - Maintenance Power outage Notifications 2/4/19 - 2/10/19 @SCE,2019-01-29 22:32:42+00:00,,
55,january-end,before,2019-01-30,power outage,1090376581376327680,emrysfevre,"For those of you in locations expecting record low temps starting tonight. Be sure you're prepared. Check your elderly nieghbors, make sure they have what they need. Have a plan in case of power outages. Bring your pets inside. Make sure livestock has adequate shelter &amp;water.",2019-01-29 22:30:09+00:00,,
56,january-end,before,2019-01-30,power outage,1090376347346595840,bimmyjartel,Our illustrious leader @DanielAndrewsMP is back and the spin has started already. He was addressing the power problems and how great out system is. Neil Mitchell said last week's power bill for that outage saga was $1+ billion! Only 4% from wind. Wait until winter........,2019-01-29 22:29:14+00:00,,
57,january-end,before,2019-01-30,power outage,1090376150407368705,Schultzswife,"@manitobahydro Power outage Mun 29 E, Dufresne, R5K 0L7, RM of Taché. Reported to MB Hydro Outages.",2019-01-29 22:28:27+00:00,,
58,january-end,before,2019-01-30,power outage,1090375808458285056,WKBN,Be prepared: A power outage could be devastating http://dlvr.it/QxmJ9L,2019-01-29 22:27:05+00:00,,
59,january-end,before,2019-01-30,power outage,1090375315355041792,PatronInsurance,"During an outage, portable generators can offer temporary power, but there are potential risks associated with the use of these generators. https://www.travelers.com/resources/home/safety/generator-safety",2019-01-29 22:25:08+00:00,,
60,january-end,before,2019-01-30,power outage,1090375171985281024,lagrangegaGOV,Crews are aware of a power outage in the Colquitt/Ragland/Edgewood/Hamilton Rd. *AND* Barnard/Hill St. areas. They are on the scene and working hard to restore power w/in the next hour. Thank you for your patience. ,2019-01-29 22:24:33+00:00,,
61,january-end,before,2019-01-30,power outage,1090375131581448192,TasNetworks,"Hi there, we trust your power supply is OK? To report power outages please call us on 132 004",2019-01-29 22:24:24+00:00,,
62,january-end,before,2019-01-30,power outage,1090374929474830336,maddie8keenan,Get real Westminie; We had a 13 hour power outage and STILL had classes. A little winter storm is not going to change our 8:10s,2019-01-29 22:23:36+00:00,,
63,january-end,before,2019-01-30,power outage,1090374588611981312,GVLibraries,"After brief outages this morning, all our branches have electricity again. And power. So much power. #LibrariesChangeLives",2019-01-29 22:22:14+00:00,#LibrariesChangeLives,
64,january-end,before,2019-01-30,power outage,1090374532379144193,BBaileyWKYT,Overnight power outage leaves Lexington residents in bitter temperatures ,2019-01-29 22:22:01+00:00,,
65,january-end,before,2019-01-30,power outage,1090374370495614976,007alekh,"@alectranews No power on Forum Drive, Mississauga, is this an #Outage #poweroutage please look into this #Mississauga",2019-01-29 22:21:22+00:00,#Outage #poweroutage #Mississauga,
66,january-end,before,2019-01-30,power outage,1090373985777287168,IncidentAlert22,"Power Outage: 07:53: (2091 premises) - Chapel Road, Cobram East - Restoration: 11:00 30-01-2019 Cause: Storm activity See https://www.powercor.com.au/power-outages #vicPower",2019-01-29 22:19:51+00:00,#vicPower,
67,january-end,before,2019-01-30,power outage,1090373972154294273,ConsumersEnergy,"Hello. I'm sorry, but I'm not sure I'm understanding your request. Do you have a power outage or is the service to be out of your name?",2019-01-29 22:19:47+00:00,,
68,january-end,before,2019-01-30,power outage,1090373913832574976,CCsLooks,Lol!! #idonotrecommend #snow #snowday #alaska #northpole #northpolealaska #winter #cantwaitforsummer #poweroutage #toomuchsnow #letsmakeasnowman #snowman #snowangles #weather… https://www.instagram.com/p/BtPCfP1hmu4/?utm_source=ig_twitter_share&amp;igshid=1edv48z9w29x0,2019-01-29 22:19:33+00:00,#idonotrecommend #snow #snowday #alaska #northpole #northpolealaska #winter #cantwaitforsummer #poweroutage #toomuchsnow #letsmakeasnowman #snowman #snowangles #weather,
69,january-end,before,2019-01-30,power outage,1090373359479808001,garzahome,"Whether your home is hit with insects or a power outage, you can calmly handle it all. #homeowner #DIY http://homevalueplus.info/a/64323406",2019-01-29 22:17:21+00:00,#homeowner #DIY,
70,january-end,before,2019-01-30,power outage,1090373349493129217,JesseReneGarza,"Whether your home is hit with insects or a power outage, you can calmly handle it all. #homeowner #DIY http://homevalueplus.info/a/64323403",2019-01-29 22:17:19+00:00,#homeowner #DIY,
71,january-end,before,2019-01-30,power outage,1090373324192964608,NWMMB,Power outage - no problem! Impromptu seating courtesy of Brynn!,2019-01-29 22:17:13+00:00,,
72,january-end,before,2019-01-30,power outage,1090373315229859840,garzahome,"Whether your home is hit with insects or a power outage, you can calmly handle it all. #homeowner #DIY http://cpix.me/a/64323410",2019-01-29 22:17:11+00:00,#homeowner #DIY,
73,january-end,before,2019-01-30,power outage,1090373309441736704,JesseReneGarza,"Whether your home is hit with insects or a power outage, you can calmly handle it all. #homeowner #DIY http://cpix.me/a/64323408",2019-01-29 22:17:09+00:00,#homeowner #DIY,
74,january-end,before,2019-01-30,power outage,1090373011407060999,GarrisonDawson,"What will it take for Adrian to cancel class? Power outage, nope. World freezes over, not a chance. Docking’s birthday, now there’s a chance.",2019-01-29 22:15:58+00:00,,
75,january-end,before,2019-01-30,power outage,1090372550918578176,Randi247Now,"“I have worked here 31 years and we have opened for flooding or power outages, but this is the first time we have opened for winter weather” says one worker at the Douglass Community Association which will be opened as third warning shelter in Kalamazoo. @wwmtnews #ArcticFreeze",2019-01-29 22:14:08+00:00,#ArcticFreeze,
76,january-end,before,2019-01-30,power outage,1090371280518422529,carolllee78,@alectranews power outage again at Preston Meadow Ave!,2019-01-29 22:09:06+00:00,,
77,january-end,before,2019-01-30,power outage,1090370812631236608,DoberMom2,People need to be ready for both power outages (mine went out at 3:30 AM this morning) and water main breaks.,2019-01-29 22:07:14+00:00,,
78,january-end,before,2019-01-30,power outage,1090370572117307394,KiraHeartX,For everyone that's about to see the deep freeze in the United states. Please be safe and charge your phones tonight in case the crazy cold causes power outages. ,2019-01-29 22:06:17+00:00,,
79,january-end,before,2019-01-30,power outage,1090370234484228096,ESUniversity,"· When shoveling snow, take breaks and lift lighter loads. Working too hard can lead to heart attacks. · Prepare for power outages during winter weather – be sure your cell phone and other critical technologies are charged.",2019-01-29 22:04:56+00:00,,
80,january-end,before,2019-01-30,power outage,1090368519571566592,alphabeattweet,There were notifications and maps of planned outages on power companies websites,2019-01-29 21:58:07+00:00,,
81,january-end,before,2019-01-30,power outage,1090368260829138944,IncidentAlert22,"Power Outage: 08:07: (159 premises) - Orrvale Road, Orrvale - Restoration: 10:30 30-01-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-01-29 21:57:06+00:00,#vicPower,
82,january-end,before,2019-01-30,power outage,1090367992930676736,NortheastGen,"If you’re a business owner without a generator on-site for power outages, we have a recommendation for you -- and we bet you can guess what it might be. Let’s chat to discuss what we’re thinking for you. ",2019-01-29 21:56:02+00:00,,
83,january-end,before,2019-01-30,power outage,1090366467806097408,IncidentAlert22,"Power Outage: 07:48: (55 premises) - Echuca Road, Mooroopna - Restoration: 13:00 30-01-2019 Cause: Lightning See https://www.powercor.com.au/power-outages #vicPower",2019-01-29 21:49:58+00:00,#vicPower,
84,january-end,before,2019-01-30,power outage,1090366466627497984,LadyTi88,"Yep went from being a trainer & involved in corporate projects visible in the center to being alone & held responsible for every single solitary thing with my computer if it was system wide, even a power outage due to bad weather. No support. It's been a 180 turn w/this job - sad",2019-01-29 21:49:58+00:00,,
85,january-end,before,2019-01-30,power outage,1090366466074001408,laurensiburkis,"From western Ohio to the Jersey Shore, @firstenergycorp's 10 electric companies completed proactive maintenance + inspections several months ago to prepare the power system for cold weather operations + reduce the risk of outages. ",2019-01-29 21:49:58+00:00,,
86,january-end,before,2019-01-30,power outage,1090365840430514176,kllmrnda,why is there a power outage in my neighborhood it’s a beautiful day,2019-01-29 21:47:29+00:00,,
87,january-end,before,2019-01-30,power outage,1090365721543147522,ktva,The outages caused traffic lights to go out and businesses to lose power from Fairbanks through the Kenai Peninsula. ,2019-01-29 21:47:00+00:00,,
88,january-end,before,2019-01-30,power outage,1090365532266786816,sheppartonnews,"An unknown issue on Echuca Rd, Mooroopna has caused power outages in hundreds of homes across the Goulburn Valley. ",2019-01-29 21:46:15+00:00,,
89,january-end,before,2019-01-30,power outage,1090364065166307328,Ryadh91,@elonmusk hey mr musk i hope you see this.. am from #libya and here we suffer from all kinds of problems that can be found in a third world country including war between militias but our biggest problem is #power outage 8hours daily sometimes more can you #help,2019-01-29 21:40:25+00:00,#libya #power #help,
90,january-end,before,2019-01-30,power outage,1090363969573769216,angelyvonne_,I called a power outage happening at work and tell me why 10 min later the power literally goes out ,2019-01-29 21:40:02+00:00,,
91,january-end,before,2019-01-30,power outage,1090363675662139392,IncidentAlert22,Power Outage: 08:26AM: (456 premises) - Strathbogie (255) Euroa (57) Kelvin View (43) Kithbrook (38) Creek Junction (23) Sheans Creek (23) Boho South (10) Merton (3) Gooram (2) Creightons Creek (1) Marraweeney (1) Restoration: 02:00PM 30/01 See https://www.outagetracker.com.au #vicPower,2019-01-29 21:38:52+00:00,#vicPower,
92,january-end,before,2019-01-30,power outage,1090363437811724288,WonderfulKarnak,All I can see when I close my eyes is a beating heart in a jar with wires attached. Hope the Doctors don't have a power outage..,2019-01-29 21:37:56+00:00,,
93,january-end,before,2019-01-30,power outage,1090363422997241856,themotherofgays,"Leanne causes a plane crash, and Damo causes a power outage... talk about a power couple #ShortlandStreet",2019-01-29 21:37:52+00:00,#ShortlandStreet,
94,january-end,before,2019-01-30,power outage,1090363131875000326,NJPoisonCenter,Don't be fooled ...#CO kills even in #snowstorm(s). #ProTip : Clear #snow from all #heating &amp; dryer vents to prevent #COpoisoning. #PoisonHelp #PreventPoison #winterweather #WinterStorms #Weather #COdetector #cold #TuesdayThoughts #Tips #TipTuesday #poweroutage #freezingcold,2019-01-29 21:36:43+00:00,#CO #snowstorm #ProTip #snow #heating #COpoisoning #PoisonHelp #PreventPoison #winterweather #WinterStorms #Weather #COdetector #cold #TuesdayThoughts #Tips #TipTuesday #poweroutage #freezingcold,
95,january-end,before,2019-01-30,power outage,1090362881466494976,dmarknewman,Nothing showing on the USGS earthquake maps. Lots of twitter chatter. The county next to you is saying lots of power outages. Pretty weird.,2019-01-29 21:35:43+00:00,,
96,january-end,before,2019-01-30,power outage,1090362579208323072,ssencommunity,"Hi Cameron, I am so sorry for the power outages. Our engineers are altering the network to try and restore power on a main network fault. We're aiming to have everyone restored fully by midnight. - Jordan",2019-01-29 21:34:31+00:00,,
97,january-end,before,2019-01-30,power outage,1090362000767623169,NicholeManna,Oncor is reporting a power outage in the West 7th area. 851 customers are affected. Power expected to be restored at around 5 p.m. More: http://stormcenter.oncor.com/external/default.html,2019-01-29 21:32:13+00:00,,
98,january-end,before,2019-01-30,power outage,1090361964025532418,Joliet_HN,How to safely handle a prolonged power outage https://www.theherald-news.com/2019/01/29/how-to-safely-handle-a-prolonged-power-outage/awbx5tt/?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1548796745,2019-01-29 21:32:04+00:00,,
99,january-end,before,2019-01-30,power outage,1090361530200145922,frenchcori,Power outage in Mission Grove @RPUnews No for several – at Mission Grove Car Wash,2019-01-29 21:30:21+00:00,,
100,january-end,before,2019-01-30,power outage,1090361203103358978,LakeWorthBchPBC,This morning #LakeWorth EU crews managed to save 1600 customers from a power outage when a crossarm carrying a live line split unexpectedly. Line crews were dispatched and successfully made repairs while the line was live. Thanks to the team no customers lost power. #Teamwork,2019-01-29 21:29:03+00:00,#LakeWorth #Teamwork,
101,january-end,before,2019-01-30,power outage,1090360820008189953,HeinrichMittne8,Roosevelt substation need to say online for 81 years eskom. No more power outage for 81 years from now.,2019-01-29 21:27:32+00:00,,
102,january-end,before,2019-01-30,power outage,1090359939611021312,GuavaJuuuiceeee,So we had a power outage and nobody in this house knows what to do with ourselves,2019-01-29 21:24:02+00:00,,
103,january-end,before,2019-01-30,power outage,1090358342214713344,HannahBuehler,Power outages are expected @WKBW,2019-01-29 21:17:41+00:00,,
104,january-end,before,2019-01-30,power outage,1090358287151726592,IncidentAlert22,"Power Outage: 07:59: (66 premises) - Gribben Road, Invergordon - Restoration: 10:30 30-01-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-01-29 21:17:28+00:00,#vicPower,
105,january-end,before,2019-01-30,power outage,1090357726365077505,ssencommunity,"Hi Colin, I am so sorry for the power outage. Can you pop me over your full address details on a DM so that I can look into this for you? - Jordan ",2019-01-29 21:15:14+00:00,,
106,january-end,before,2019-01-30,power outage,1090356711792279558,ecschroer,"How to Stay Warm During Power Outage: 1. Block drafts 2. Dress in layers 3. Light candles/fire (safely) 4. Stay in one room, close off other rooms Be safe this week, #Cleveland. More cold-weather tips here:",2019-01-29 21:11:12+00:00,#Cleveland,
107,january-end,before,2019-01-30,power outage,1090356690023677952,TAccidentReport,"NSW - GREENACRE Juno Pde at Roberts Rd TRAFFIC LIGHTS BLACKED OUT Power failure Started today 8:02am, last checked today 8:04am Website: Ausgrid outages Impact: Impact Traffic affected in all directions.... https://www.facebook.com/transaccident/posts/1994970127207231",2019-01-29 21:11:07+00:00,,
108,january-end,before,2019-01-30,power outage,1090356073167548416,ellen5e,"CANDLES are our friends during likely power outages. We did trials 2c which ones burn cleanly &amp; long. We can even build brick radiator ovens than heat area around the birds. #CEN weatherready Do you have tea lights, jars &amp; foil ready to prevent frozen pipes? #PolarVortex",2019-01-29 21:08:40+00:00,#CEN #PolarVortex,
109,january-end,before,2019-01-30,power outage,1090355669587288064,PowercorAust,Crews are currently investigating an outage in the Cobram East area affecting about 3500 customers. They’ll work as quickly and as safely possible to get power restored.,2019-01-29 21:07:04+00:00,,
110,january-end,before,2019-01-30,power outage,1090355447368962048,OSJobLot,Our Bangor #Maine store is currently experiencing a #poweroutage along with other retailers in the plaza. We hope to be back up &amp; running tomorrow but will remain closed until further notice! Electrician crews are working diligently to fix the issue! ,2019-01-29 21:06:11+00:00,#Maine #poweroutage,
111,january-end,before,2019-01-30,power outage,1090355258537189376,LucasMacattack,WDP: Snowstorm? You are still coming in. WDP: Tornado warning? Your are still coming in WDP: Power outage? You are free to go home.,2019-01-29 21:05:26+00:00,,
112,january-end,before,2019-01-30,power outage,1090355053511077888,IncidentAlert22,"Power Outage: 07:59: (52 premises) - Echuca Road, Mooroopna - Restoration: 12:00 30-01-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-01-29 21:04:37+00:00,#vicPower,
113,january-end,before,2019-01-30,power outage,1090355052160532480,IncidentAlert22,"Power Outage: 07:59: (85 premises) - Echuca Road, Mooroopna - Restoration: 12:00 30-01-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-01-29 21:04:36+00:00,#vicPower,
114,january-end,before,2019-01-30,power outage,1090355050788970496,IncidentAlert22,"Power Outage: 07:59: (103 premises) - Echuca Road, Mooroopna - Restoration: 12:00 30-01-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-01-29 21:04:36+00:00,#vicPower,
