,Event,Stage,Query Date,Query Term,Id,Username,Text,Date,Hashtags,Location
16,ne_bomb_cyclone,during,2019-10-17,power outage,1184613875246911494,RepresentingE,No just wondering. I not a doomsday prepper but pepaired for storms and power outages. Backup power for 6 months etc. Just wondering how many people are prepared for issues. Another topic that should be on people's minds.,2019-10-16 23:35:31+00:00,,
17,ne_bomb_cyclone,during,2019-10-17,power outage,1184613593288974337,Kitten3303,This is the game of Nintendo Land that made me rage quit. To elaborate I had just beaten the hidden final boss the last of missions. In the DYING CUTSCENE I lost all of my efforts in beating this boss. Due to a power outage. I had beaten it for nothing after two weeks of attempts,2019-10-16 23:34:24+00:00,,
18,ne_bomb_cyclone,during,2019-10-17,power outage,1184613526582808576,PerspectaWX,"*Rain is pushing away to the northeast this evening, but the windy conditions are just getting started. As the storm continues to intensify, winds can gust past 50 mph in the Mid-Atlantic/NE US late tonight and tomorrow and power outages are on the table* ",2019-10-16 23:34:08+00:00,,
19,ne_bomb_cyclone,during,2019-10-17,power outage,1184613307564613635,wpri12,WEATHER ALERT: Rain and wind intensity will increase after 10pm this evening thru 2AM. Scattered wind damage and power outages possible along with localized street flooding later. ,2019-10-16 23:33:16+00:00,,
20,ne_bomb_cyclone,during,2019-10-17,power outage,1184613247565094919,tony_tpetrarca,WEATHER ALERT: Rain and wind intensity will increase after 10pm this evening thru 2AM. Scattered wind damage and power outages possible along with localized street flooding later. ,2019-10-16 23:33:01+00:00,,
21,ne_bomb_cyclone,during,2019-10-17,power outage,1184611735841492994,KPIXtv,A top Pacific Gas and Electric Co. executive who was among a group of employees who wined and dined top customers just before the utility's mass power outage last week is no longer with the company. ,2019-10-16 23:27:01+00:00,,
22,ne_bomb_cyclone,during,2019-10-17,power outage,1184611715943501824,dmepower,"All power has been restored to Scripture, Egan, and surrounding streets. If you are experiencing an outage, Please call 940-349-7000.",2019-10-16 23:26:56+00:00,,
23,ne_bomb_cyclone,during,2019-10-17,power outage,1184611442970038273,wildkatphoto,just had our second power outage #vawx @CityofManassas,2019-10-16 23:25:51+00:00,#vawx,
24,ne_bomb_cyclone,during,2019-10-17,power outage,1184610539143651328,JamesSinko,"If you have a Power Outage and you're a @emerame customer. In the event of a life-threatening situation, please dial 9-1-1 If your electricity service is out, Call 207-973-2000 or 1-855-363-7211 to report an outage. Or here: https://www.emeramaine.com/outages-and-restoration/##MEwx #Maine",2019-10-16 23:22:16+00:00,#MEwx #Maine,
25,ne_bomb_cyclone,during,2019-10-17,power outage,1184609982840561665,BigBen613,@2SilosBrewingCo Hoping for a turnaround tonight! Power outage still keeping you closed down?,2019-10-16 23:20:03+00:00,,
26,ne_bomb_cyclone,during,2019-10-17,power outage,1184609597035896833,atltreepros,"Wind Advisory: Gusts Up To 50 MPH Could Blow Down Limbs, Trees, Power Lines, Causing Outages - Daily Voice: ",2019-10-16 23:18:31+00:00,,
27,ne_bomb_cyclone,during,2019-10-17,power outage,1184609593671979009,classicnewwave,Yall i was just stuck on the subway because of a power outage. HOW TF THE SUBWAY DONT HAVE POWER?! GIMME MY $2.75 BACK,2019-10-16 23:18:30+00:00,,
28,ne_bomb_cyclone,during,2019-10-17,power outage,1184609474222460928,NewsWinnipeg,"Evacuated due to power outages, evacuees feel powerless - http://bit.ly/2nQOHjE #Winnipeg Winnipeg Free Press",2019-10-16 23:18:02+00:00,#Winnipeg,
29,ne_bomb_cyclone,during,2019-10-17,power outage,1184609403468734464,JamesSinko,"If you have a Power Outage and you are a @CMPCO customer. In the event of a life-threatening situation, please dial 9-1-1 If your electricity service is out, they encourage you to Call 800-696-1000 to report an outage. Or here: https://ecmp.cmpco.com/WebOutage #MEwx #Maine",2019-10-16 23:17:45+00:00,#MEwx #Maine,
30,ne_bomb_cyclone,during,2019-10-17,power outage,1184609182009442304,CHRlSBLAlN,"I do understand the argument that layering up in the cold is better than sweating in the Summer, but it's not worth the lack of sunlight for me... and the snow and the ice and the idiot drivers and the wind and the power outages and the darkness and cold &amp; flu season and so on",2019-10-16 23:16:52+00:00,,
31,ne_bomb_cyclone,during,2019-10-17,power outage,1184608577723387904,thechocmoojoo,We have been issued the dreaded “power outage” warning for “later this week. generator is standing by,2019-10-16 23:14:28+00:00,,
32,ne_bomb_cyclone,during,2019-10-17,power outage,1184608346784985088,jjessenia_,one of our stores had a power outage and the other someone crashed into a fire hydrant. HUH,2019-10-16 23:13:33+00:00,,
33,ne_bomb_cyclone,during,2019-10-17,power outage,1184608203344093184,merderlern,"Campus security already sent out an alert with the wind warning for tomorrow. The province's power company is preparing for outages considering so many trees were weakened by Dorian. Also, like, there's still a localized state of emergency for the fallen crane",2019-10-16 23:12:59+00:00,,
34,ne_bomb_cyclone,during,2019-10-17,power outage,1184607292471287808,jongsmjo,"If you're in Westwood, you seem to have been hit the hardest by power outages in North Jersey tonight. https://njersy.co/2IXeFJI via @northjersey",2019-10-16 23:09:22+00:00,,
35,ne_bomb_cyclone,during,2019-10-17,power outage,1184607151660130304,yrteribleMuriel,@MTAInformation Delays on downtown E trains due to power outage,2019-10-16 23:08:48+00:00,,
36,ne_bomb_cyclone,during,2019-10-17,power outage,1184606937691766785,SpecialNeedsSp2,"We are so sorry about not being able to post anything last night. Due to a power outage, our internet went out yesterday. But we are back today with a ""super person” to talk about! We are sorry for the inconvenience once again! ",2019-10-16 23:07:57+00:00,,
37,ne_bomb_cyclone,during,2019-10-17,power outage,1184606841088536576,Cristian_perlin,Frrrr huhh. The power outage was so they could prepare us for this shit everything happening is by the government! ,2019-10-16 23:07:34+00:00,,
38,ne_bomb_cyclone,during,2019-10-17,power outage,1184606757710110720,JamesSinko,More Power Outage Tips: Keep freezers and refrigerators closed. The refrigerator will keep food cold for about four hours. A full freezer will keep the temperature for about 48 hours. Use coolers with ice if necessary. Monitor temperatures with a thermometer. #MEwx #Maine,2019-10-16 23:07:14+00:00,#MEwx #Maine,
39,ne_bomb_cyclone,during,2019-10-17,power outage,1184606379341942785,MichaelJApollo,Accessibility is essential in #EMGTwitter. @nycemergencymgt excels at it. Check out the multilingual and ASL link in this power outage alert to see how NYCEM ensures critical messages reach all NYers. ,2019-10-16 23:05:44+00:00,#EMGTwitter,
40,ne_bomb_cyclone,during,2019-10-17,power outage,1184606254259408896,Brad_E_Foster,"U.S. nuclear power plant capacity outages at 16.7 GW for today, October 16, vs. same time last year at 22.1 GW. #PJM",2019-10-16 23:05:14+00:00,#PJM,
41,ne_bomb_cyclone,during,2019-10-17,power outage,1184605728427913218,IHBPDofficial,Power Outage - There is currently a downed transformer on Marion Street which is affecting residents on both Marion St. and Yacht Club Blvd. to include Gleason Park. FPL has been notified and is on scene working on the problem.,2019-10-16 23:03:09+00:00,,
42,ne_bomb_cyclone,during,2019-10-17,power outage,1184605517924188160,FlBonds,Power outages can be a major inconvenience. Here are 10 reasons to consider buying a home generator of your own. ,2019-10-16 23:02:19+00:00,,
43,ne_bomb_cyclone,during,2019-10-17,power outage,1184605122816565248,JamesSinko,Power Outage Safety Tips: Keep freezers &amp; refrigerators closed. Only use generators outdoors &amp; away from windows. Disconnect appliances &amp; electronics to avoid damage from surges. Have alternate plans for refrigerating medicines or using power-dependent medical devices #MEwx,2019-10-16 23:00:44+00:00,#MEwx,
44,ne_bomb_cyclone,during,2019-10-17,power outage,1184605115136778240,JediTimeSaiyan,"@WoodyHarrelson #EmmaStone @yoabbaabba #JesseEisenberg Time for @Zombieland !! Digest first one and the sequel! Double feature, woooo! #Zombieland #Zombieland2 #ZombielandDoubleTap #ZombielandDoubleFeature No ticket cuz the theater had a power outage. ",2019-10-16 23:00:43+00:00,#EmmaStone #JesseEisenberg #Zombieland #Zombieland2 #ZombielandDoubleTap #ZombielandDoubleFeature,
45,ne_bomb_cyclone,during,2019-10-17,power outage,1184604611052822533,sam4orsley,"For anyone who's curious, this is a screenshot of Toronto Hydro's power outage map. It might be more than just 3 buildings if this map is correct. ",2019-10-16 22:58:42+00:00,,
46,ne_bomb_cyclone,during,2019-10-17,power outage,1184604336996913152,Syntain,Time to start prepping for the possible power outage. battery powered bat lights led candles (bird safe!) flashlight phone and iPad charged,2019-10-16 22:57:37+00:00,,
47,ne_bomb_cyclone,during,2019-10-17,power outage,1184604230075764736,Books_Lil_Loves,So we had a neighborhood power outage today. Just looking at social media... looks like I missed stuff.,2019-10-16 22:57:11+00:00,,
48,ne_bomb_cyclone,during,2019-10-17,power outage,1184604220504379393,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-10-16 22:57:09+00:00,,
49,ne_bomb_cyclone,during,2019-10-17,power outage,1184603960612741120,CarstBoy,Nah power outage,2019-10-16 22:56:07+00:00,,
50,ne_bomb_cyclone,during,2019-10-17,power outage,1184603811517730817,miscougal,"Winds are worriesome because of power outages, but Wilsons Point, eastern part of this 12 mile long island always gets ravaged unfortunately.",2019-10-16 22:55:32+00:00,,
51,ne_bomb_cyclone,during,2019-10-17,power outage,1184603545112211457,BurritoNot,"Power outages are possible due to wildfires.... guess if I’m at a concert, the band needn’t stop playing ... need to patent/license this idea ",2019-10-16 22:54:28+00:00,,
52,ne_bomb_cyclone,during,2019-10-17,power outage,1184602960363433988,NotifyNYC,".@ConEdison is responding to a power outage in Staten Island ZIPs: 10307, 10309. Report service loss: 1-800-75-CONED or http://www.coned.com/ReportOutage. Multilingual and ASL Link: http://on.nyc.gov/22lyehC.",2019-10-16 22:52:09+00:00,,
53,ne_bomb_cyclone,during,2019-10-17,power outage,1184602801915056128,Sebgwapo1,@Ask_Spectrum why is their power outages in LA COUNTY And when will they be back up,2019-10-16 22:51:31+00:00,,
54,ne_bomb_cyclone,during,2019-10-17,power outage,1184602781753020416,SantaRosaHealth,People already receiving CalFresh benefits can replace food lost during the power outage. They have 10 days after the food was lost to request an allotment (money added to CalFresh EBT card). CalFresh recipients will need to contact their local County Office by phone or in person ,2019-10-16 22:51:26+00:00,,
55,ne_bomb_cyclone,during,2019-10-17,power outage,1184602734625996800,BAHAZMANCHILD,Customers should get a credit for this random power outage @Xfinity,2019-10-16 22:51:15+00:00,,
56,ne_bomb_cyclone,during,2019-10-17,power outage,1184602693534273536,lightbryantZZ,Massive California power outage triggers chaos in science labs https://www.nature.com/articles/d41586-019-03086-2,2019-10-16 22:51:05+00:00,,
57,ne_bomb_cyclone,during,2019-10-17,power outage,1184602666355298306,ohhhmygiddyaunt,"Filled all the water vessels, washed the dishes, ran the laundry, baking rolls. Feel free not to happen, power outage!",2019-10-16 22:50:59+00:00,,
58,ne_bomb_cyclone,during,2019-10-17,power outage,1184602601716883456,ThompsonCitizen,Drinkable water in Thompson would be limited in an extended power outage like those down south https://www.thompsoncitizen.net/news/thompson/drinkable-water-in-thompson-would-be-limited-in-an-extended-power-outage-like-those-down-south-1.23978963,2019-10-16 22:50:43+00:00,,
59,ne_bomb_cyclone,during,2019-10-17,power outage,1184602028619845633,Mollyolsenhere,"My mother has been warning me of snow days (or in this case, power outage days) with an 80% accuracy for about 22 years. #snowday #teaching",2019-10-16 22:48:27+00:00,#snowday #teaching,
60,ne_bomb_cyclone,during,2019-10-17,power outage,1184601716630573057,TeslaOpinion,This would be great for homes in California that are now facing regular power outages during fire season. Tesla solar + powerwall allows customers to keep power on during outages. $TSLA 8/18.,2019-10-16 22:47:12+00:00,,
61,ne_bomb_cyclone,during,2019-10-17,power outage,1184601666219364353,MomsThoughts,Power outages and cable out in Howell already ,2019-10-16 22:47:00+00:00,,
62,ne_bomb_cyclone,during,2019-10-17,power outage,1184601471930847232,nynjpaweather,"Tonight through tomorrow afternoon, the winds will become the primary story. I expect a high threat for downed trees and power outages.",2019-10-16 22:46:14+00:00,,
63,ne_bomb_cyclone,during,2019-10-17,power outage,1184601201674985473,WIN_4News1,POWER OUTAGES: And so it begins... https://www.pse.com/outage/outage-map,2019-10-16 22:45:09+00:00,,
64,ne_bomb_cyclone,during,2019-10-17,power outage,1184601179382304768,PIXweather,Scattered power outages will be possible through tomorrow as a result of the heavy rain and gusty winds. @PIX11News,2019-10-16 22:45:04+00:00,,
65,ne_bomb_cyclone,during,2019-10-17,power outage,1184600936343392257,SnowFredericton,"Oct 16: Gusty winds are expected during school hours tomorrow. Wind gusts of 70km/h or higher are possible. Winds of that speed can cause localized power outages, which may cause a few schools to close early on Thursday. Chance of at least 1 early school closure - Thursday 45%",2019-10-16 22:44:06+00:00,,
66,ne_bomb_cyclone,during,2019-10-17,power outage,1184600606968877057,InsomnoMom,Winter Storm Preparedness – Power Outage Foods ,2019-10-16 22:42:48+00:00,,
67,ne_bomb_cyclone,during,2019-10-17,power outage,1184600321613598720,Ottercups,"Never mind, probably no music stuff today since I’m currently in the middle of the 3rd power outage the apartments had today. Really frustrated :/",2019-10-16 22:41:40+00:00,,
68,ne_bomb_cyclone,during,2019-10-17,power outage,1184599848185745409,catvalente,"In addition to my busted arm, cold, withering deadlines, and general malaise, it seems we are getting a nor’easter bad enough that they’re warming us day care AND the ferry may shut down, and to spect power outages. PERFECT",2019-10-16 22:39:47+00:00,,
69,ne_bomb_cyclone,during,2019-10-17,power outage,1184599767369879552,ChrisMartzWX,"We did have it in 2011, but it caused massive widespread power outages. Plus, if you want a cold, snowy winter, this is not what ya want. ",2019-10-16 22:39:27+00:00,,
70,ne_bomb_cyclone,during,2019-10-17,power outage,1184599725577658368,sk8runcle,i really heard TWO (2) people today be like “i can’t believe there’s such a long power outage!! at st*nford university!!! in 2019!!!!!!” as if other communities across the bay area didn’t JUST go through the same thing,2019-10-16 22:39:18+00:00,,
71,ne_bomb_cyclone,during,2019-10-17,power outage,1184599684586721280,GordShank,Power outage in #BurnabySouth https://www.bchydro.com/power-outages/app/outage-map.html#outage=1347564,2019-10-16 22:39:08+00:00,#BurnabySouth,
72,ne_bomb_cyclone,during,2019-10-17,power outage,1184599382110306304,Bcnewsvideo,Reports of a power outage in the area of Kingsway St in between Royal Oak and Gilley Ave ,2019-10-16 22:37:56+00:00,,
73,ne_bomb_cyclone,during,2019-10-17,power outage,1184598969214820354,JimBradleyIns,Power outages can be a major inconvenience. Here are 10 reasons to consider buying a home generator of your own. ,2019-10-16 22:36:17+00:00,,
74,ne_bomb_cyclone,during,2019-10-17,power outage,1184598940668387339,UmemeLtd,Sorry about the outage. Power should be back on. Please get back to us if otherwise. BA,2019-10-16 22:36:10+00:00,,
75,ne_bomb_cyclone,during,2019-10-17,power outage,1184598751031316481,Synchronicity34,You can’t pump fuel in a power outage. Only 2% of all journeys exceed 50 miles. Most cars don’t do 600 miles on one tank anyway. That’s a tiny use case for vast majority of drivers.,2019-10-16 22:35:25+00:00,,
76,ne_bomb_cyclone,during,2019-10-17,power outage,1184598396805533698,Deller1708,"PG&E's power outage may have destroyed two years of her ground-breaking cancer research, valued at $500,000. ",2019-10-16 22:34:01+00:00,,
77,ne_bomb_cyclone,during,2019-10-17,power outage,1184598329281449985,Exree123,So when @MTA says “unauthorized” person on tracks it really means a “power” outage that has us sitting here for over and hour! This is what happens when you have no one to answer to. Just suck as much money as possible out of people for as little service as possible! #GROSS,2019-10-16 22:33:45+00:00,#GROSS,
78,ne_bomb_cyclone,during,2019-10-17,power outage,1184598245651046400,ilmontador,@timandsid the attendance issue in Winnipeg is probably because they have bigger issues to worry about right now with the snow and power outages.,2019-10-16 22:33:25+00:00,,
79,ne_bomb_cyclone,during,2019-10-17,power outage,1184597996626948097,cbsaustin,"Austinites assessing damage, dealing with power outages after storms ",2019-10-16 22:32:25+00:00,,
80,ne_bomb_cyclone,during,2019-10-17,power outage,1184597550676008967,UmemeLtd,"Dear Emma, Sorry about the outage. Power should be back on. Please revert if otherwise. BA",2019-10-16 22:30:39+00:00,,
81,ne_bomb_cyclone,during,2019-10-17,power outage,1184597538927566848,kizu91,Thunder...storm...bolt...lightning...clap...flash...nimbus...electricity...power...shortage...blackout...failure...outage...short...circuit...transformer...utility...pole...wire...electric...cable...post...line...,2019-10-16 22:30:36+00:00,,
82,ne_bomb_cyclone,during,2019-10-17,power outage,1184597486113099776,TsukiShadow001,Today has been non-stop power outages all afternoon and stopped at like 3-4 pm. And now we have a flash flood warning on TV??????? It hasn't rained at all today!?!?! At least not in my area which is not the place being talked about on Tv :/,2019-10-16 22:30:24+00:00,,
83,ne_bomb_cyclone,during,2019-10-17,power outage,1184597294299127813,TimNBCBoston,nice analogy just mentioned by @ChrisGNBCBoston on @NBC10Boston re tonight &amp; tomorrow. He says Oct 29/30 2017 similar set up. This one a little weaker and further east. Here are 10/28-10/29-10-30 surface maps Power outages in Maine worse than 1998 ice storm ,2019-10-16 22:29:38+00:00,,
84,ne_bomb_cyclone,during,2019-10-17,power outage,1184596978258235392,nay_sue1,"No plastic. Fewer cosmetics - it'll be great!! But electric is the way to go! Clearly with the reliability of @PGE4Me and their Public Safety Power Outages #PSPS, we will be just fine ",2019-10-16 22:28:23+00:00,#PSPS,
85,ne_bomb_cyclone,during,2019-10-17,power outage,1184596450950500354,slangcares,"Heavy rains and the power went out. This is a time I adore my solar chargers, @verizon wireless, book lights and quiet! #poweroutage #pseg #booklovers",2019-10-16 22:26:17+00:00,#poweroutage #pseg #booklovers,
86,ne_bomb_cyclone,during,2019-10-17,power outage,1184595982023118854,KailuaNEWS,"Power outage, downed tree close lanes of traffic in town and Kailua | Honolulu Star-Advertiser ",2019-10-16 22:24:25+00:00,,
87,ne_bomb_cyclone,during,2019-10-17,power outage,1184595843908800512,mauradascanio,Oh my God please don’t let my power go out when this happens we’re supposed to be getting strong damaging winds and power outages,2019-10-16 22:23:52+00:00,,
88,ne_bomb_cyclone,during,2019-10-17,power outage,1184595631240830977,MTNzaService,"Hi Dumisani, apologies for the inconvenience you may have experienced with our service. Please note that we were experiencing network problems due to the power outage.~ZN",2019-10-16 22:23:01+00:00,,
89,ne_bomb_cyclone,during,2019-10-17,power outage,1184595262154645504,emptytrains,THERE WAS A POWER OUTAGE IN BROOKLYN AND NOW IM STUCK ON THE TRAIN FJDJ,2019-10-16 22:21:33+00:00,,
90,ne_bomb_cyclone,during,2019-10-17,power outage,1184594968666660871,PrimProperP,@mta why y’all suck so much .. y’all not prepared for power outages ... why tie hell yalll keep raising fairs and shit .. all that money and y’all can’t get back up generators,2019-10-16 22:20:23+00:00,,
91,ne_bomb_cyclone,during,2019-10-17,power outage,1184594421980880896,RealRetroDee,"Oh wow glad he's ok! It's been a crazy month with fires, power outages and health scares. I'm ready for things to go right for a while for all of us! Can't wait to watch your new vid! ",2019-10-16 22:18:13+00:00,,
92,ne_bomb_cyclone,during,2019-10-17,power outage,1184594132578254848,Tennessean,Ongoing power outages at Tennessee State University caused by lightning strike ,2019-10-16 22:17:04+00:00,,
93,ne_bomb_cyclone,during,2019-10-17,power outage,1184594072234844161,mor10,Turns out @bchydro has a pretty efficient website documenting power outages: https://www.bchydro.com/power-outages/app/outage-map.html,2019-10-16 22:16:50+00:00,,
94,ne_bomb_cyclone,during,2019-10-17,power outage,1184593954035191809,MGadzire,Zimbabwe Starts Further Power Cuts Due to Eskom Outages ,2019-10-16 22:16:21+00:00,,
95,ne_bomb_cyclone,during,2019-10-17,power outage,1184593714259337216,turlong,Na lie bro the only time the net go down is when me no pay di bill or some serious power outage occurs ,2019-10-16 22:15:24+00:00,,
96,ne_bomb_cyclone,during,2019-10-17,power outage,1184593690616090624,AnnounceFMSkate,@timandsid Winnipeg did not sell out as lots of the province is dealing power outages from storm. And a lot of the surrounding area is dealing with weather that they can’t control!,2019-10-16 22:15:19+00:00,,
97,ne_bomb_cyclone,during,2019-10-17,power outage,1184593622462656512,AuntyAlias,If you're in these areas with Verizon you aren't seeing this tweet. This is why I use the belt and suspender approach. I do have Verizon for my cell but ATT for my landline. During power outages my neighbors come to me to use my landline. Otherwise they laugh at me. ,2019-10-16 22:15:02+00:00,,
98,ne_bomb_cyclone,during,2019-10-17,power outage,1184592910601338883,JamesSinko,Hey #Maine friends... Familiarize yourself with @cmpco &amp; @emerame websites for power outage updates &amp; safety tips. Power Outages Likely tomorrow. Remember your power outage safety plans. #MEwx,2019-10-16 22:12:13+00:00,#Maine #MEwx,
99,ne_bomb_cyclone,during,2019-10-17,power outage,1184592871871188992,UCBerkeley,Here's the plan for makeup classes after last week's power outage ,2019-10-16 22:12:03+00:00,,
100,ne_bomb_cyclone,during,2019-10-17,power outage,1184592698570936322,kenyan_digest,Three-week power outage paralyses operations at Rapogi Girls School - https://kenyandigest.com/three-week-power-outage-paralyses-operations-at-rapogi-girls-school/,2019-10-16 22:11:22+00:00,,
101,ne_bomb_cyclone,during,2019-10-17,power outage,1184592355065815042,DavidSMcCrae,Power outage at work!! Spooooppyyyy!!! https://www.instagram.com/p/B3sgGLGA_h4/?igshid=zm4obp0gl8d2,2019-10-16 22:10:00+00:00,,
102,ne_bomb_cyclone,during,2019-10-17,power outage,1184592292323180546,UCNSB_FL,"Crews are responding to a power outage in the South Beach area. Thank you for your patience as we work to resolve the problem. @New Smyrna Beach, Florida https://www.instagram.com/p/B3sgEUylaq6/?igshid=s0ys69bhzmrb",2019-10-16 22:09:45+00:00,,
103,ne_bomb_cyclone,during,2019-10-17,power outage,1184592041663258624,SAHAhomes,"We are relieved to share that only one SAHA property lost power. Our Valley Oak Homes team hosted a taco truck party during the power outage and had a blast. A special thanks to our amazing residents, who were calm and supportive of each other throughout the event. ",2019-10-16 22:08:46+00:00,,
104,ne_bomb_cyclone,during,2019-10-17,power outage,1184591621809197057,ZedShowgirl,They’re suddenly announcing that the delays are due to a power outage. No mention at all of unauthorized folks on the tracks.,2019-10-16 22:07:05+00:00,,
105,ne_bomb_cyclone,during,2019-10-17,power outage,1184591598954397698,kabz_ohman," she means that the electricity will be from the sun. Mme go tshwana hela, wind also produces electricity. Mme ya kwano phefo e tima motlakase. Minister @BogoloKenewendo I think we should focus on using solar power to recover power outages when it's raining. Mogopolo hela",2019-10-16 22:07:00+00:00,,
106,ne_bomb_cyclone,during,2019-10-17,power outage,1184591436160913414,Downesie147,@ElectricityNW Just had a split second power outage followed by another a minute or two later in CA14 area. Power currently on.,2019-10-16 22:06:21+00:00,,
107,ne_bomb_cyclone,during,2019-10-17,power outage,1184591418888806402,Spectrum_Ins,Power outages can be a major inconvenience. Here are 10 reasons to consider buying a home generator of your own. ,2019-10-16 22:06:17+00:00,,
108,ne_bomb_cyclone,during,2019-10-17,power outage,1184591411905257472,CnMaranto,Power outages can be a major inconvenience. Here are 10 reasons to consider buying a home generator of your own. http://tkpl.us/dh4zc,2019-10-16 22:06:15+00:00,,
109,ne_bomb_cyclone,during,2019-10-17,power outage,1184591294758301696,Exree123,2nd straight evening stuck on the freaking C train forever! First @MTA it was an unauthorized person on tracks at Utica now it’s an power outage! Can you get your lies straight for ONCE? #ANYTHING&gt; @MTA,2019-10-16 22:05:47+00:00,#ANYTHING,
110,ne_bomb_cyclone,during,2019-10-17,power outage,1184591262759948289,curlybIues,I was taking a nap and I was in a deep sleep and was woken up by a loud bang and a power outage so that’s fun,2019-10-16 22:05:40+00:00,,
111,ne_bomb_cyclone,during,2019-10-17,power outage,1184590810341351424,razzmatome,Ah yes. Let’s just set the mood for painful scene further by having a power outage and making me write by candle light. Wonderful.,2019-10-16 22:03:52+00:00,,
112,ne_bomb_cyclone,during,2019-10-17,power outage,1184590664291540992,my_CCMI,Are you prepared? Last week’s power outages across California were a reminder that we need to be prepared for an emergency. This week’s blog has some quick and easy tips to help you prepare for an unexpected event or emergency https://www.myccmi.com/2019/10/family-prepared/,2019-10-16 22:03:17+00:00,,
