,Event,Stage,Query Date,Query Term,Id,Username,Text,Date,Hashtags,Location
26,july-early,after,2019-06-10,power outage,1137867934330527744,meralco,"Hi, Abrahemdave! Apologies for the late reply. Nais naming malaman kung nakararanas pa rin kayo ng power outage as of this moment? We would be glad to assist you :)",2019-06-09 23:43:50+00:00,,
27,july-early,after,2019-06-10,power outage,1137867708362608640,ghostdrive,"Power outage in my area, funnnnnnnnn Its 94F ffs",2019-06-09 23:42:56+00:00,,
28,july-early,after,2019-06-10,power outage,1137867155574312960,MFAngeleeta,"Man Dallas was wild today. Insane weather with damage and power outages everywhere a few hours ago to bright and sunny, no clouds and a light wind.",2019-06-09 23:40:45+00:00,,
29,july-early,after,2019-06-10,power outage,1137867076960473088,mrbojangles1515,@kiii3news any news on the power outage out here by greenwood?,2019-06-09 23:40:26+00:00,,
30,july-early,after,2019-06-10,power outage,1137866702258155521,drnicomartini,God caused this power outage.,2019-06-09 23:38:57+00:00,,
31,july-early,after,2019-06-10,power outage,1137866632813010945,Blue_Ouija,"And the right still treat them less than human, especially last winter during that power outage. Why not go all the way?",2019-06-09 23:38:40+00:00,,
32,july-early,after,2019-06-10,power outage,1137866490559025153,SaraAnnBrown,"I know that the crane falling into the building is really dramatic but would be great if we could get some local news on what is going on with all of the power outages--per Oncor's website, it's going to be tomorrow night before power is restored to much of the city? #wfaaweather",2019-06-09 23:38:06+00:00,#wfaaweather,
33,july-early,after,2019-06-10,power outage,1137866407381651456,wavetop,Micro grids help integrate intermittent renewable energy & mitigate power outage's due to weather etc. ,2019-06-09 23:37:46+00:00,,
34,july-early,after,2019-06-10,power outage,1137866297956605952,JennyBoomBoom_,Power outage ,2019-06-09 23:37:20+00:00,,
35,july-early,after,2019-06-10,power outage,1137866163004805120,Caseykins421,"Well, #yqr apparently power outages a new phenomenon in since Trudeau. All our years of outages prior to 2015 are just our imagination and @saskparty (who shut down STC) isn't responsible for out crowns. Who knew? #skpoli #cdnpoli",2019-06-09 23:36:48+00:00,#yqr #skpoli #cdnpoli,
36,july-early,after,2019-06-10,power outage,1137865718244884480,meralco,"Hi, RalphJapus! Apologies for the late reply. We are really sorry for the inconvenience this may have caused you. Nais naming malaman kung patuloy pa rin kayong nakararanas ng power outage as of this moment? We would be glad to assist you :)",2019-06-09 23:35:02+00:00,,
37,july-early,after,2019-06-10,power outage,1137865478192402432,PostGuam,"Docomo Pacific customers have been experiencing intermittent losses of internet access Monday morning. According to a post on the company's Facebook page ""power was lost to critical parts"" of Docomo's network ""causing cable and internet outages. ",2019-06-09 23:34:05+00:00,,
38,july-early,after,2019-06-10,power outage,1137865313389875201,AustinJamesArt,Yea it was definitely socialism that created a power outage and not a storm.,2019-06-09 23:33:25+00:00,,
39,july-early,after,2019-06-10,power outage,1137864914066911233,blusanoldman,Simon can enjoy the power outage because he is blissfully unaware that we aren’t scheduled to get power again until 9:30 pm tomorrow. ,2019-06-09 23:31:50+00:00,,
40,july-early,after,2019-06-10,power outage,1137864736731799553,poandpo,Strong winds cause mass power outages in New Zealand's largest city https://www.poandpo.com/news/strong-winds-cause-mass-power-outages-in-new-zealands-largest-city-962019311 #News http://www.poandpo.com #514,2019-06-09 23:31:08+00:00,#News,
41,july-early,after,2019-06-10,power outage,1137864669849251840,psychopoesie,"By some strange coincidence, breakfast was being made when the power outage happened.",2019-06-09 23:30:52+00:00,,
42,july-early,after,2019-06-10,power outage,1137864376638201856,tonybyrnes_,"I enjoy your preaching and most of the Real Truth video series, but preachers really have no business in politics. You’re implying that Democrats will lead to power outages, which is completely ignorant.",2019-06-09 23:29:42+00:00,,
43,july-early,after,2019-06-10,power outage,1137864240361091077,aaronctamez,#dallasweather #poweroutage ,2019-06-09 23:29:10+00:00,#dallasweather #poweroutage,
44,july-early,after,2019-06-10,power outage,1137864083049463810,Erica_Denise1,These power outages are really inconveniencing me right now!,2019-06-09 23:28:32+00:00,,
45,july-early,after,2019-06-10,power outage,1137863750621384704,maadster,"Power outage in Michaels! I would leave, but this deal is too good! ",2019-06-09 23:27:13+00:00,,
46,july-early,after,2019-06-10,power outage,1137863731046690818,DeeMurphy123,Town: 7am-7pm power outage! Me: k we'll plan great house projects! *completes projects* Me: it's almost 7! Town: nvm we meant 8:30pm. Me: oh. Ok. We'll walk to the corner store for ice cream. *return home* Town: nvm 9:30pm Me: *flip table gif* (LTE too slow to load gifs),2019-06-09 23:27:08+00:00,,
47,july-early,after,2019-06-10,power outage,1137863485008859136,nseturajput,"Also your phone system is saying the power outage should be fix by tomorrow (June 10) 10pm, i hope its joking.",2019-06-09 23:26:09+00:00,,
48,july-early,after,2019-06-10,power outage,1137863284324032512,SwitchSpeedster,Does anyone have any update on the power outages at Dallas? I swear we got a blackout at the wrong time. I want it back now,2019-06-09 23:25:22+00:00,,
49,july-early,after,2019-06-10,power outage,1137863225704374273,poandpo,Strong winds cause mass power outages in New Zealand's largest city https://www.poandpo.com/news/strong-winds-cause-mass-power-outages-in-new-zealands-largest-city-962019311 #News http://www.poandpo.com #719,2019-06-09 23:25:08+00:00,#News,
50,july-early,after,2019-06-10,power outage,1137863143072370691,arunformylife,For those of you who experienced power outage after the storm you can cross off visiting India off your bucket list.,2019-06-09 23:24:48+00:00,,
51,july-early,after,2019-06-10,power outage,1137862991997755392,_pgmm,A whole power outage and they still got us working in this heat,2019-06-09 23:24:12+00:00,,
52,july-early,after,2019-06-10,power outage,1137862900448714754,wordsfromwags,Hey #dallas friends...you like this #poweroutage keep voting for @BetoORourke @AOC @BernieSanders and friends and you will have as many as you want. #Socialism isn’t your friend. While we’re at it let’s grab some candidates who have character and conservatism.,2019-06-09 23:23:50+00:00,#dallas #poweroutage #Socialism,
53,july-early,after,2019-06-10,power outage,1137862761818591235,MarleeMcCormick,"Driving around to charge our phones, widespread damage and power outages across Dallas ",2019-06-09 23:23:17+00:00,,
54,july-early,after,2019-06-10,power outage,1137862387766312960,NESpower,"The storms rolling through are leaving mass outages in their path. We’ve got just over 1,300 outages currently all across our service area. Our crews will remain in the field until all customers have their power restored. Thank you for your patience.",2019-06-09 23:21:48+00:00,,
55,july-early,after,2019-06-10,power outage,1137862150582689792,fielderschoice9,@hydroottawa Power outage in Alta Vista - any idea when it will be back ?,2019-06-09 23:20:51+00:00,,
56,july-early,after,2019-06-10,power outage,1137861948048105472,rkelly123,Like are you serious! We had a power outage...here in Simcoe....many times! PCs....NDPs....LIBs. So when you analyze issues do you do a 360 analysis and use multiple sources....or just look at your Froot Loops?,2019-06-09 23:20:03+00:00,,
57,july-early,after,2019-06-10,power outage,1137861934454398982,BumbleandOak,"The suggestion that Trudeau has an ‘anti-energy’ agenda, is as laughable as the suggestion that he has the power to cause a power outage. Trudeau... the latest Avenger!!",2019-06-09 23:20:00+00:00,,
58,july-early,after,2019-06-10,power outage,1137861922236370944,McKelveySeth95,Fucking power outage now I cant cook,2019-06-09 23:19:57+00:00,,
59,july-early,after,2019-06-10,power outage,1137861573308026881,lindap225,Power is back but there’s an internet outage...I’m watching The Last Samurai on dvd,2019-06-09 23:18:34+00:00,,
60,july-early,after,2019-06-10,power outage,1137861568287379456,TexasAmerica,"DFW weather: Storm damage, photos and videos, flight info, power outage numbers | http://wfaa.com https://twitter.com/intent/user?screen_name=wfaa",2019-06-09 23:18:32+00:00,,
61,july-early,after,2019-06-10,power outage,1137861532790996994,robinkoretsky,"Oh my ..... yes Kara, feeling blessed as do have power. However still outage w/ AT&amp;T U-verse (TV). Jobin, what part of town was that home in where shared photo? @jobinpnews @wfaa @wfaaweathertoo -Unable to watch Ch.8 news/weather broadcast, we're done with this storm, right??",2019-06-09 23:18:24+00:00,,
62,july-early,after,2019-06-10,power outage,1137861503237971968,theadvocatetas,Power outage after power pole fire at Wivenhoe ,2019-06-09 23:18:17+00:00,,
63,july-early,after,2019-06-10,power outage,1137861468765020165,arielmg47,There were only power outages in your brain as neurons attempted in vain to fire.,2019-06-09 23:18:09+00:00,,
64,july-early,after,2019-06-10,power outage,1137861317312860160,JanelleEmbry,The novelty of the power outage has worn off. Don’t think we will hold out until the 3:30 am estimated restore time.,2019-06-09 23:17:33+00:00,,
65,july-early,after,2019-06-10,power outage,1137861238392856581,jstollings_whs,"After our power outage of 5 hours last nite I was notified that the power may be turned off at 7 tonight for at least 2 hours for urgent repairs...4....3...2...1...its 702 and my electricity is still on, now to get my internet back on! Been out since 4 yesterday afternoon",2019-06-09 23:17:14+00:00,,
66,july-early,after,2019-06-10,power outage,1137861173599252480,sourav1125,"@bsesdelhi , there is power outage in my area since 12 midnight. My CA no is 103200310. And when I tried again your customer care number to get real update, they went out of service. How you guys provide worst ever service, and then don't have guts to face your customer.",2019-06-09 23:16:58+00:00,,
67,july-early,after,2019-06-10,power outage,1137861144247439360,BethDAngelo1,@alectranews power outage in Richmond Hill. We heard a big bang an hour ago and the power is out in our neighbourhood.,2019-06-09 23:16:51+00:00,,
68,july-early,after,2019-06-10,power outage,1137860862105051139,GenevaHoney,"Must be nice! RT @HeyMomGuessWhat: @oncor There were nearly 9,000 power outages in our zip code (75007) today and our power was only out for 4 hours. Thanks to your hard working team members for getting us up and running again! ",2019-06-09 23:15:44+00:00,,
69,july-early,after,2019-06-10,power outage,1137860724166987776,sumer16_,man I really wanted some ice cream from marble slab damn power outage!,2019-06-09 23:15:11+00:00,,
70,july-early,after,2019-06-10,power outage,1137860722006929408,OCrabby,Is It just me or are we having more power outages today that in the past 40 years?,2019-06-09 23:15:11+00:00,,
71,july-early,after,2019-06-10,power outage,1137860558340931584,HeyMomGuessWhat,"@oncor There were nearly 9,000 power outages in our zip code (75007) today and our power was only out for 4 hours. Thanks to your hard working team members for getting us up and running again! ",2019-06-09 23:14:32+00:00,,
72,july-early,after,2019-06-10,power outage,1137860537683832832,n1chole,@LADWP any news on the power outage? We’re here sweatin in Granada Hills.,2019-06-09 23:14:27+00:00,,
73,july-early,after,2019-06-10,power outage,1137860294691213317,OhNoPodcast,DALLAS UPDATE: Tonight’s Show has been moved due to power outage at the original venue. Now half a mile away at Three Links Deep Ellum. Still tix avail! ,2019-06-09 23:13:29+00:00,,
74,july-early,after,2019-06-10,power outage,1137860278018826240,LaTuyaMelaPela,Me rn with the power outages ,2019-06-09 23:13:25+00:00,,
75,july-early,after,2019-06-10,power outage,1137859933351960576,EMColumbus,Power outage in Uptown Dallas. Apartment complex is dark.,2019-06-09 23:12:03+00:00,,
76,july-early,after,2019-06-10,power outage,1137859798689570816,TORHABSFAN,Lmao you are blaming Trudeau for a power outage. Are you going to blame him for that nasty case of crabs you have too? Give it a rest. Blackouts happen.,2019-06-09 23:11:31+00:00,,
77,july-early,after,2019-06-10,power outage,1137859229044367360,TheRealJClaudio,What's up with the power outages @wfaaweather ? I've been living like a dad gum pilgrim all afternoon! @oncor,2019-06-09 23:09:15+00:00,,
78,july-early,after,2019-06-10,power outage,1137859159452315648,AllDailyRepNews,"Yolo County fire punctuates alarming day of North Bay heat, smoke and power outages [The Press Democrat, Santa Rosa, Calif.] https://www.dailyrepublic.com/all-dr-news/wires/yolo-county-fire-punctuates-alarming-day-of-north-bay-heat-smoke-and-power-outages-the-press-democrat-santa-rosa-calif/",2019-06-09 23:08:58+00:00,,
79,july-early,after,2019-06-10,power outage,1137859000731611137,wethebes2,@DominionEnergy power outage in falls church va 22042,2019-06-09 23:08:20+00:00,,
80,july-early,after,2019-06-10,power outage,1137858731352514562,omerta61,"Guess who is one of them again RT @NBCDFWWeather: Oncor reports more than 150,000 people without power in Dallas County. Outages as of 3 p.m. Collin County: 23,112 Dallas County: 151,610 Denton County: 15,527 Tarrant County: 5,043 #NBCDFWWeather --&gt;",2019-06-09 23:07:16+00:00,#NBCDFWWeather,
81,july-early,after,2019-06-10,power outage,1137858666248515584,NapaRegister,"As residents stock up on emergency supplies, St. Helena businesses are bracing for what could be a series of prolonged power outages during the height of the tourist season. ",2019-06-09 23:07:01+00:00,,
82,july-early,after,2019-06-10,power outage,1137858637764988929,cityofplanotx,"Thx for your messages/questions about power outages. Two things: * @oncor provides your electricity. Visit their outage page to report or check repair status. http://stormcenter.oncor.com/ * We’re told about 2000 customers (roughly 6,000 residents) are currently without power.",2019-06-09 23:06:54+00:00,,
83,july-early,after,2019-06-10,power outage,1137858618412425221,tug_greer,"When will we see another #LeahPritchettTF final &amp; victory? When her sponsors &amp; NHRA take her seriously!!! Leah consistently posts the highest ""Off the line"" times but suffers power outages &amp; other issues due to no financial support. ",2019-06-09 23:06:49+00:00,#LeahPritchettTF,
84,july-early,after,2019-06-10,power outage,1137858094095130624,TheSTLScoop,Power outage in CWE forces Circus Flora to cancel ,2019-06-09 23:04:44+00:00,,
85,july-early,after,2019-06-10,power outage,1137857402047467520,kinkytzatziki,Its fuckin Tony night - so that means the shitty weather and the shitty power outages we keep having better stop it,2019-06-09 23:01:59+00:00,,
86,july-early,after,2019-06-10,power outage,1137857210120192002,MickeyMegaDome,"I said fuck it and took my dog to a shady creek to cool off and escape this miserable power outage for a little while. Also weed helps but hey, when doesn’t it?",2019-06-09 23:01:13+00:00,,
87,july-early,after,2019-06-10,power outage,1137857054197080068,oncor,Oncor crews are working as quickly and safely as possible to restore service to all customers impacted by today's storm. We realize power outages are an inconvenience. We appreciate your patience as we work to get all power restored. ~ Bridget,2019-06-09 23:00:36+00:00,,
88,july-early,after,2019-06-10,power outage,1137857018042212353,AllDailyRepNews,"Update: Yolo wildfire grows slightly, PG&E power outages continue in Northern California [The Sacramento Bee] https://www.dailyrepublic.com/all-dr-news/wires/update-yolo-wildfire-grows-slightly-pge-power-outages-continue-in-northern-california-the-sacramento-bee/",2019-06-09 23:00:28+00:00,,
89,july-early,after,2019-06-10,power outage,1137856479627812865,lisadclancy,"And then, we found out tonight's show was #cancelled due to a power outage in Grand Center. Current working theory-- somewhere therein a Blues fan really wanted the night off. #LGB",2019-06-09 22:58:19+00:00,#cancelled #LGB,
90,july-early,after,2019-06-10,power outage,1137856196076015616,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-06-09 22:57:12+00:00,,
91,july-early,after,2019-06-10,power outage,1137855825865838593,AishaAdventures,4 hours into power outage: - cold shower complete (ahhhh) - underboob sweat returned to normal levels (Texas spring after all) - acknowledging I'm addicted to a need for wifi (need a support group) - hangry (food must be acquired),2019-06-09 22:55:43+00:00,,
92,july-early,after,2019-06-10,power outage,1137855391088422912,BobbyAbtahi,DFW weather: Power outage numbers by county and ZIP code | http://wfaa.com https://twitter.com/intent/user?screen_name=wfaa,2019-06-09 22:54:00+00:00,,
93,july-early,after,2019-06-10,power outage,1137855070484099079,City_of_MV,There is a power outage impacting parts of Mill Valley. PG&amp;E is investigating the cause. Go here for more info: https://m.pge.com/#outages,2019-06-09 22:52:43+00:00,,
94,july-early,after,2019-06-10,power outage,1137854876388679681,dsgreen69,"My kids during this power outage. Maya: Can we use the toilet? Me: The toilet doesn’t require electricity to use. Maya: Oh, my bad An hour later. Cali: Can we use the toilet and wash our hands? Me: ",2019-06-09 22:51:57+00:00,,
95,july-early,after,2019-06-10,power outage,1137854820520534017,TWINDLE81,"DFW weather: Storm damage, photos and videos, flight info, power outage numbers ",2019-06-09 22:51:44+00:00,,
96,july-early,after,2019-06-10,power outage,1137854597173694464,DavidMichaud53,"Really! I am truly against Trudeau, and have no faith in the Conservatives either, but this is ridiculous. If you’re going to make an accusation, please state the facts. What cause this power outage? Was it some government thing or a mechanical fault, like a faulty transformer?",2019-06-09 22:50:50+00:00,,
97,july-early,after,2019-06-10,power outage,1137854530945769477,JohnVFerrigno,I am good. Jyst watched Dominion and took a run. Need to shower before work. Sorry about the power outage!,2019-06-09 22:50:35+00:00,,
98,july-early,after,2019-06-10,power outage,1137854483713613824,Miishellee,My aunt had a smart idea to play lotería with tequila during the power outage... yeah fuck you tia now we’re all drunk lol. At least the power is back on!! ,2019-06-09 22:50:23+00:00,,
99,july-early,after,2019-06-10,power outage,1137854317770215429,xLovelyLaurenx,Dallas/TX weather is really crazy. We had like 2 seconds of a storm and a power outage everywhere for 2 days because of it ,2019-06-09 22:49:44+00:00,,
100,july-early,after,2019-06-10,power outage,1137854275751563269,HorizonPower_WA,Our crews are currently investigating an outage in Port Hedland. Please call 13 23 51 if you are without power #hpalerts #eastpilbara,2019-06-09 22:49:34+00:00,#hpalerts #eastpilbara,
101,july-early,after,2019-06-10,power outage,1137853946876321792,alldeylong,"Power outages in North and South Dallas,TX",2019-06-09 22:48:15+00:00,,
102,july-early,after,2019-06-10,power outage,1137853853280473091,jtispoindexter,Ottawa responsible for a power outage in Regina - too funny,2019-06-09 22:47:53+00:00,,
103,july-early,after,2019-06-10,power outage,1137853810376871941,fitzcarrie,How do the dots connect on this one? What policy is causing the outage and what would you do to prevent all future power outages? How stupid do you think people are?,2019-06-09 22:47:43+00:00,,
104,july-early,after,2019-06-10,power outage,1137853705989054464,MetroTix,Please call for exchanges beginning on Tuesday - plenty more Circus Flora performances this season. no more power outages in the district this summer! ,2019-06-09 22:47:18+00:00,,
105,july-early,after,2019-06-10,power outage,1137853562707468289,AG4ZL,***Caldwell County Power Outage Warning*** The Valmead Substation Facility will be doing storm related maintenance which will cause power outages starting at 7:00pm that could last at least 2 hours. This power... https://www.facebook.com/CaldwellWxnet/posts/604920930003427,2019-06-09 22:46:44+00:00,,
106,july-early,after,2019-06-10,power outage,1137853487356764161,TrustPaull,I was on track to have a productive day but this power outage said otherwise,2019-06-09 22:46:26+00:00,,
107,july-early,after,2019-06-10,power outage,1137853427881586693,ProphetJBrunner,"Unfortunately due to a severe storm our church service dealt with a power outage along with some being shuttled into the basement of the Hilton Anatole. And other's homes being severly damaged, Pray that we'll be… https://www.instagram.com/p/BygZsCsp_zK/?igshid=mb735ep6i01f",2019-06-09 22:46:12+00:00,,
108,july-early,after,2019-06-10,power outage,1137853230426337280,techievetter,Anybody got any actual updates on this power outage thing? Looks it might be a long one. ,2019-06-09 22:45:25+00:00,,
109,july-early,after,2019-06-10,power outage,1137853171601162241,poweralertsbot,"Power outage reported at Mombasa, Kenya.(mombasa)",2019-06-09 22:45:11+00:00,,
110,july-early,after,2019-06-10,power outage,1137853165775261696,Kzoo_Gazette,Two-vehicle crash causes power outages in Kalamazoo ,2019-06-09 22:45:09+00:00,,
111,july-early,after,2019-06-10,power outage,1137853163854356481,poandpo,Strong winds cause mass power outages in New Zealand's largest city https://www.poandpo.com/news/strong-winds-cause-mass-power-outages-in-new-zealands-largest-city-962019311 #News http://www.poandpo.com #833,2019-06-09 22:45:09+00:00,#News,
112,july-early,after,2019-06-10,power outage,1137853029598793728,MarkmeIo10,Anyone in the #Phoenix #Arizona area experiencing a power outage? @apsFYI,2019-06-09 22:44:37+00:00,#Phoenix #Arizona,
113,july-early,after,2019-06-10,power outage,1137852930931867648,Pepperpear,6*8*19~UPDATE ON NADI HOSPITAL STATUS(!)POWER OUTAGES?NO WIFI?NO ISSUE W... https://youtu.be/3ov0RWwpLlk via @YouTube,2019-06-09 22:44:13+00:00,,
114,july-early,after,2019-06-10,power outage,1137852908987396096,OpenDallasNow,@reliantenergy Power Outage in Dallas right now &amp; your website is “offline to improve it.” Seriously?! You couldn’t have picked a better time for website improvements? ,2019-06-09 22:44:08+00:00,,
115,july-early,after,2019-06-10,power outage,1137852703898570755,rileymaynor,"Woke up with 84 degree weather heading into 90’s territory, thunderstorming 30 minutes later, power outages throughout the town and dropped to 65, now back up to 84. #overit #Speechless",2019-06-09 22:43:19+00:00,#overit #Speechless,
116,july-early,after,2019-06-10,power outage,1137852642275856384,RobertHembree11,Anyone have information on the Carrollton power outage,2019-06-09 22:43:04+00:00,,
117,july-early,after,2019-06-10,power outage,1137852407990358021,123AlexAguilar,Damn power outage ,2019-06-09 22:42:08+00:00,,
118,july-early,after,2019-06-10,power outage,1137852302046375937,ihopeibcmaghost,The Great Mall's power is out. #poweroutage,2019-06-09 22:41:43+00:00,#poweroutage,
119,july-early,after,2019-06-10,power outage,1137852277572669440,_LegsForDayz,The one time I buy groceries we have a damn power outage. ,2019-06-09 22:41:37+00:00,,
120,july-early,after,2019-06-10,power outage,1137852157288304641,William08640111,Getting news of power outages in St Louis propper. Touch in if you or your family live in the area. Many would like to know that those they care about are well. My family says they will be conserving power until power is restored but safe for now. ,2019-06-09 22:41:09+00:00,,
121,july-early,after,2019-06-10,power outage,1137851849661386752,CadeyrnSkye,"All stores in Cedar Hill is closed cause of power outage but mine, rip me",2019-06-09 22:39:55+00:00,,
122,july-early,after,2019-06-10,power outage,1137851484446580737,XcelEnergyCO,"I'm sorry if you are experiencing a power outage. Please send us a DM with your name and full service address, and I will make sure it's reported and see if there is an estimated restoration time available.",2019-06-09 22:38:28+00:00,,
123,july-early,after,2019-06-10,power outage,1137851448010534912,andrewl5059,"The extraordinary stupidity of Australia's renewables program on display here, as the outage of a 500MW coal generator threatens the reliability &amp; stability of power supply next summer because of the high risk of 'low yield from intermittent sources': ",2019-06-09 22:38:20+00:00,,
124,july-early,after,2019-06-10,power outage,1137851395946831872,NAETAN__,First power outage for the first time in months. Feels like I'm back to my father land.,2019-06-09 22:38:07+00:00,,
125,july-early,after,2019-06-10,power outage,1137851223900643329,MechalonDrache,"Wait, so PSO2 is coming out to the US next year, and I miss missed the announcement for due to a power outage and spotty phone coverage? God fucking damnit.",2019-06-09 22:37:26+00:00,,
126,july-early,after,2019-06-10,power outage,1137850794382958595,CityofLenoir,Parts of Lenoir will experience power outages starting at 7 pm tonight. Duke Energy plans to perform storm-related maintenance on the Valmead Substation. Read more at http://www.caldwellcountync.org/article/323-caldwell-county-power-outage-warning,2019-06-09 22:35:44+00:00,,
127,july-early,after,2019-06-10,power outage,1137850744449699841,DisclosureTv_,"BREAKING NEWS-PG&E CUTS ALL POWER TO COUNTIES NEAR ORVILLE DAM. THE COMPANY SAYS THE OUTAGE IS PREEMPTIVE MOVE DUE TO ""HOT AND WINDY CONDITIONS? IN THE SIERRA FOOTHILLS"". THE AREAS AFFECTED ARE BUTTE, YUBA, NEVADA, EL DORADO AND PLACER COUNTIES. #poweroutage ",2019-06-09 22:35:32+00:00,#poweroutage,
128,july-early,after,2019-06-10,power outage,1137850400688738305,aarts_michelle,"Power outages occur when Provincial governments fail to invest in infrastructure renewal, like in Ontario under Harris. Not because of carbon pricing that has been in effect for little more than a month.",2019-06-09 22:34:10+00:00,,
129,july-early,after,2019-06-10,power outage,1137850384670711810,DRL77,@manitobahydro - @Shawhelp says theres power outage which is affecting Shaw services since this morning in Tuxedo area. Fixed soon? #NHL,2019-06-09 22:34:06+00:00,#NHL,
130,july-early,after,2019-06-10,power outage,1137849966477660161,RadCatastrophe,#Stream ended due to a power outage in my area so I'm just going to do some char development on @Toyhou_se and watch some anime. :C,2019-06-09 22:32:26+00:00,#Stream,
