,Event,Stage,Query Date,Query Term,Id,Username,Text,Date,Hashtags,Location
0,july-mid,during,2019-06-20,power outage,1141495776767553539,Taa_stee,My interview was rescheduled while I was on my way there this morning (power outage) ruined my day,2019-06-19 23:59:35+00:00,,
1,july-mid,during,2019-06-20,power outage,1141495074871791617,apettypityparty,my dad and chachu eating burgers at 3 am during a power outage while sitting outside: can we get some coke and baraf,2019-06-19 23:56:48+00:00,,
2,july-mid,during,2019-06-20,power outage,1141494820856201216,DracSparrow,I was logged in until a random freak power outage. :(,2019-06-19 23:55:47+00:00,,
3,july-mid,during,2019-06-20,power outage,1141494241656528899,AndiFerguson1,"Our outage was separate from yours. There are over 500 out in your area, just 3 in ours and we just got our power back. Hope you get yours back soon.",2019-06-19 23:53:29+00:00,,
4,july-mid,during,2019-06-20,power outage,1141493962915667968,CumberlandEMC,"Storms that are sweeping through our service territory have caused scattered outages affecting approximately 1300 members. Crews are working to restore power as quickly as possible. To report an outage, please use the SmartHub mobile app or call 800-987-2362. ",2019-06-19 23:52:23+00:00,,
5,july-mid,during,2019-06-20,power outage,1141493939280785408,TheRealToto1,We had a 45 min Power Outage.,2019-06-19 23:52:17+00:00,,
6,july-mid,during,2019-06-20,power outage,1141492831917244416,CatCouchArt,"I'm super careful about backing up my work multiple times so I don't lose progress. I stress pretty hard if I lose 5 minutes due to a power outage, ha ha~ Having a break down must be rough.",2019-06-19 23:47:53+00:00,,
7,july-mid,during,2019-06-20,power outage,1141491238727823361,scottrenshaw,"On the one hand, this is not a day to be whining about small things like a power outage. On the other hand, it is a day when I would appreciate the distractions afforded by *not* having a power outage.",2019-06-19 23:41:33+00:00,,
8,july-mid,during,2019-06-20,power outage,1141491102509350913,myloadshed,eThekwini Municipality speaks on recent power outage - ,2019-06-19 23:41:01+00:00,,
9,july-mid,during,2019-06-20,power outage,1141490492133314560,powerupmontco,"999 #Pepco #power #outages tonight in Germantown, MD MOCO. No wind, no rain and no explanation from #Pepco this evening 6/19/19.",2019-06-19 23:38:35+00:00,#Pepco #power #outages #Pepco,
10,july-mid,during,2019-06-20,power outage,1141488580839321601,ABC7NY,"Nightmare commute: Delays persist on NJ Transit, Amtrak after power outage https://7ny.tv/2WTJkka",2019-06-19 23:31:00+00:00,,
11,july-mid,during,2019-06-20,power outage,1141488551902765057,reesycake,BREAKING! EXPLOSIVE TRAIN DERAILMENT HITS AS MASSIVE POWER OUTAGES TARGE... https://youtu.be/YfTYF7cReD8 via @YouTube,2019-06-19 23:30:53+00:00,,
12,july-mid,during,2019-06-20,power outage,1141488342359584768,simcoecounty,Please note that the power outage impacting Bell Canada service in #GlenrestBeach #RamaraTwp has been resolved and 911 service has been restored @orilliamatters @891maxfm @orilliatoday,2019-06-19 23:30:03+00:00,#GlenrestBeach #RamaraTwp,
13,july-mid,during,2019-06-20,power outage,1141488082245451776,JebKinnison,"5/ ""One of the strangest things about the system is it serves as an uninterruptible power supply..."" This only works because they've not tried to use AC (Bay Area, rarely needed) or charge the cars during outages. Backup power can only be provided to some circuits most places...",2019-06-19 23:29:01+00:00,,
14,july-mid,during,2019-06-20,power outage,1141487992172929024,SteveCa18190502,BREAKING! EXPLOSIVE TRAIN DERAILMENT HITS AS MASSIVE POWER OUTAGES TARGE... https://youtu.be/YfTYF7cReD8 via @YouTube,2019-06-19 23:28:39+00:00,,
15,july-mid,during,2019-06-20,power outage,1141487821452173312,Lindlow5,Power outage eastern edge of Greenville,2019-06-19 23:27:59+00:00,,
16,july-mid,during,2019-06-20,power outage,1141487663012294656,myJPSonline,We are sorry to hear that you are without power and apologize for the inconvenience caused. We are not seeing where there is a planned outage for your area so we cannot say when the power will be restored.,2019-06-19 23:27:21+00:00,,
17,july-mid,during,2019-06-20,power outage,1141485752049709059,CAPTRick74,Ocean Sciences Article of the Day - Power Outages Are Looming in California. Here’s How to Prepare for Wildfire Season (New York Times) ,2019-06-19 23:19:45+00:00,,
18,july-mid,during,2019-06-20,power outage,1141485600987635712,RyanE_McNally,SaskPower responds to growing amount of power outages in Regina #yqr #sask http://bit.ly/31ImDht,2019-06-19 23:19:09+00:00,#yqr #sask,
19,july-mid,during,2019-06-20,power outage,1141485467596197889,CKRMnews,SaskPower responds to growing amount of power outages in Regina ,2019-06-19 23:18:37+00:00,,
20,july-mid,during,2019-06-20,power outage,1141485466526638080,620ckrm,SaskPower responds to growing amount of power outages in Regina ,2019-06-19 23:18:37+00:00,,
21,july-mid,during,2019-06-20,power outage,1141484949050183680,ubergizmo,A Pair Of Lovemaking Birds Caused A Power Outage In Australia http://www.ubergizmo.com/2019/06/lovemaking-birds-caused-power-outage-australia/?utm_campaign=trueAnthem%3A+Trending+Content&amp;utm_content=5d0ac250b1a3150001dd9dae&amp;utm_medium=trueAnthem&amp;utm_source=twitter,2019-06-19 23:16:34+00:00,,
22,july-mid,during,2019-06-20,power outage,1141484898638675968,amtvmedia,BREAKING! EXPLOSIVE TRAIN DERAILMENT HITS AS MASSIVE POWER OUTAGES TARGET UNITED STATES!! #outage #Blackout #amtv WATCH FULL VIDEO: https://youtu.be/YfTYF7cReD8 Get the FREE Gold Kit: https://gold.amtvmedia.com Disclaimer: https://www.amtvmedia.com/disclaimer/,2019-06-19 23:16:22+00:00,#outage #Blackout #amtv,
23,july-mid,during,2019-06-20,power outage,1141484542513111040,CriTTerMeTimber,BREAKING! EXPLOSIVE TRAIN DERAILMENT HITS AS MASSIVE POWER OUTAGES TARGE... https://youtu.be/YfTYF7cReD8 via @YouTube,2019-06-19 23:14:57+00:00,,
24,july-mid,during,2019-06-20,power outage,1141484530655780866,diane_tino,Power outage hits city's north end ,2019-06-19 23:14:54+00:00,,
25,july-mid,during,2019-06-20,power outage,1141483921487495168,dadcliffe,"Something I didn’t know, if you rely on life support equipment you can contact your electricity provider for an emergency plan in the event of power outages in your area (in non-rural NSW at least)",2019-06-19 23:12:29+00:00,,
26,july-mid,during,2019-06-20,power outage,1141483899694002176,ninjananny57,BREAKING! EXPLOSIVE TRAIN DERAILMENT HITS AS MASSIVE POWER OUTAGES TARGE... https://youtu.be/YfTYF7cReD8 via @YouTube,2019-06-19 23:12:24+00:00,,
27,july-mid,during,2019-06-20,power outage,1141483739526127616,cfax1070,"2806 @bchydro customers, from Colwood to View Royal, are without power right now. Crews have been assigned, but are not on the scene yet, and the cause of the outage isn't known. https://www.bchydro.com/power-outages/app/outage-map.html",2019-06-19 23:11:45+00:00,,
28,july-mid,during,2019-06-20,power outage,1141483575579172864,BluebonnetCoop,"UPDATE: @6 p.m. Power was restored to all members affected by the outage between Somerville and Caldwell along Tx Hwy 36 in Burleson Co. Thanks for everyone's patience. Have a wonderful, safe evening.",2019-06-19 23:11:06+00:00,,
29,july-mid,during,2019-06-20,power outage,1141483381303083008,bardzilla_,@bebarce for Power Outage,2019-06-19 23:10:20+00:00,,
30,july-mid,during,2019-06-20,power outage,1141483308167106560,Cybersecinsider,South America power outage could have been caused by a #Cyber Attack http://ow.ly/3H4v50uI6OG #Technology,2019-06-19 23:10:03+00:00,#Cyber #Technology,
31,july-mid,during,2019-06-20,power outage,1141483233777004546,ChrisLCampbell,MAPO - Mutually Assured Power Outages,2019-06-19 23:09:45+00:00,,
32,july-mid,during,2019-06-20,power outage,1141482685531115526,Seranner,"@unfins I drew Astaroth without a reference, during a power outage, on paper. I don't draw on paper so it made it 10x harder :'D I didn't plan on drawing anymore Astaroths but I was bored ",2019-06-19 23:07:34+00:00,,
33,july-mid,during,2019-06-20,power outage,1141482467099996160,HwnElectric,1p Nuuanu update: Power restored to all customers. Outage due to fallen tree on power lines. To report an #OahuOutage please call 1-855-304-1212 or go online to http://hawaiianelectric.com/ReportOutage. Mahalo.,2019-06-19 23:06:42+00:00,#OahuOutage,
34,july-mid,during,2019-06-20,power outage,1141482309943615488,saskatchewanNOW,Power outage scheduled for Thursday morning for repairs http://dlvr.it/R6wZPK,2019-06-19 23:06:05+00:00,,
35,july-mid,during,2019-06-20,power outage,1141482227739611136,Dallasinformer,"Editorial | With power outages, why is Texas waiting to write the rules on battery storage? https://dallasinformer.com/393918/editorial-with-power-outages-why-is-texas-waiting-to-write-the-rules-on-battery-storage/",2019-06-19 23:05:45+00:00,,
36,july-mid,during,2019-06-20,power outage,1141481933362421760,I_enagi,"Mr, maybe you haven't seen my tweet on the complaint I have laid so far. Please be nice and respond to it. Further contact your technical team if they have found a lasting solution to our power outage and restore back our light. Thanks. The problem area is Tayi village in Minna.",2019-06-19 23:04:35+00:00,,
37,july-mid,during,2019-06-20,power outage,1141481682085658624,northeastNOW_SK,Power outage scheduled for Thursday morning for repairs http://dlvr.it/R6wZ8N,2019-06-19 23:03:35+00:00,,
38,july-mid,during,2019-06-20,power outage,1141481429865394177,RockinMissMolly,Last week for the special night of #LivePD my power went out. Crossing my fingers we don't have a repeat power outage!!!,2019-06-19 23:02:35+00:00,#LivePD,
39,july-mid,during,2019-06-20,power outage,1141481366938251264,Bijannn4bdk,Nothing like watching a movie at the theater and you get to the very end of the film only for it to be cut off in a power outage ,2019-06-19 23:02:20+00:00,,
40,july-mid,during,2019-06-20,power outage,1141481286848172033,weathercompany,"When severe #weather strikes, it is your responsibility to maintain the infrastructure, ensuring power is restored as quickly as possible following an outage. Find out how to prepare and respond to outages: https://ibm.co/2WF2Goa",2019-06-19 23:02:01+00:00,#weather,
41,july-mid,during,2019-06-20,power outage,1141480075390541825,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-06-19 22:57:12+00:00,,
42,july-mid,during,2019-06-20,power outage,1141479811887460353,generikb,Back to making SUPER SMART FARMS in Modded Minecraft! http://www.twitch.tv/generikb Now with 25% less power outages and 54% more PeckerFights! ,2019-06-19 22:56:09+00:00,,
43,july-mid,during,2019-06-20,power outage,1141478990097473537,alisketch,How much work was collectively lost just now due to the great multi-animation-studio power outage zap (I assumed it was just our building at DW but I was WRONG),2019-06-19 22:52:53+00:00,,
44,july-mid,during,2019-06-20,power outage,1141478952780869635,Scotty_M0,@CoachDuzzPittFB is going to cause a power outage in Oakland this weekend. I’m all here for it #H2P,2019-06-19 22:52:44+00:00,#H2P,
45,july-mid,during,2019-06-20,power outage,1141477880565653504,thedrawhound,Following a bunch of professional artists means knowing exactly which studios are randomly experiencing power outages. RIP.,2019-06-19 22:48:29+00:00,,
46,july-mid,during,2019-06-20,power outage,1141477125746298880,beatgoeson,Our Brantford location has closed early today due to a power outage affecting the area. They will reopen Thursday morning. ,2019-06-19 22:45:29+00:00,,
47,july-mid,during,2019-06-20,power outage,1141476962931761152,VelvetiqueG,I'm assuming it was some issue with our routers / modem and the power outage reset them (we did try resetting them but coulda missed one part of the chain or something). Or alternatively the internet just happened to come back in the middle of or after the power outage,2019-06-19 22:44:50+00:00,,
48,july-mid,during,2019-06-20,power outage,1141476695372730369,Dinolich,"Power outage across all the studios? Rest in piece cartoons, you had a good run.",2019-06-19 22:43:46+00:00,,
49,july-mid,during,2019-06-20,power outage,1141476568449081347,MyTransitApp,"Nightmare commute: Delays persist on NJ Transit, Amtrak after power outage - Yahoo News https://news.yahoo.com/nightmare-commute-delays-persist-nj-192851599.html #NYC #Transit #MTA",2019-06-19 22:43:16+00:00,#NYC #Transit #MTA,
50,july-mid,during,2019-06-20,power outage,1141476313984688128,kilFee,was there a power outage at dreamworks too???,2019-06-19 22:42:15+00:00,,
51,july-mid,during,2019-06-20,power outage,1141476138662944771,Dyynoo9,ABSOLUTE RIP TO THE UNEXPECTED POWER OUTAGE! Be back in 5min guys and gals OOF #twitch #FortniteCommunity #fortnite #Streamer_RTs #newstreamer #gamer #twitchcommunity #TwitchAffilate @SupStreamers #SmallStreamerCommunity,2019-06-19 22:41:33+00:00,#twitch #FortniteCommunity #fortnite #Streamer_RTs #newstreamer #gamer #twitchcommunity #TwitchAffilate #SmallStreamerCommunity,
52,july-mid,during,2019-06-20,power outage,1141475983834472448,undeclared_milk,"That looks exactly like the selfie I took at 3:30 this morning, in the middle of a power outage. ",2019-06-19 22:40:56+00:00,,
53,july-mid,during,2019-06-20,power outage,1141475956487577603,Shady1Troy,"For those of you who are getting notices for a upcoming power outage, DO NOT CLICK THE LINK! New scam. Bastards.... it’s coming via Messenger",2019-06-19 22:40:50+00:00,,
54,july-mid,during,2019-06-20,power outage,1141475581961392128,trisherbug,@C104Weaver major power outage in Brantford ,2019-06-19 22:39:20+00:00,,
55,july-mid,during,2019-06-20,power outage,1141475145942470666,BluebonnetCoop,"UPDATE: @5:30 p.m. Crews are on the scene at Burleson Co. outage, expect to have power restored in 45 mins to an hour. Thanks for everyone's patience while we work as quickly and safely as possible to get your power back on.",2019-06-19 22:37:37+00:00,,
56,july-mid,during,2019-06-20,power outage,1141474740261068800,ValyrianPaper,"There's nothing quite so relaxing as not eating all day and then coming home to a power outage projected to last until full dark so you can't cook anything. Welp, time to go spend money again",2019-06-19 22:36:00+00:00,,
57,july-mid,during,2019-06-20,power outage,1141474403781267457,ayooyessiee,BITCH ALL OUR DOORS CLOSED AND MY INSTANT REACTION WAS THAT THERE MIGHT BE AN ACTIVE SHOOTER BUT IT WAS JUST A POWER OUTAGE im too much my anxiety jumped off the roof,2019-06-19 22:34:40+00:00,,
58,july-mid,during,2019-06-20,power outage,1141474315499495425,captainmitang,"Power outage at my office, now everyone is without internet and can’t do their jobs ",2019-06-19 22:34:19+00:00,,
59,july-mid,during,2019-06-20,power outage,1141473849009004545,hunktears,A POWER OUTAGE AT THE AMERICANA AT BRAND DURING JOHN WICK 3!!!!! Astonishing. The Americana at Brand how could you????????????????,2019-06-19 22:32:27+00:00,,
60,july-mid,during,2019-06-20,power outage,1141473396833734656,potatofarmgirl,Power outage at work all cartoons are dead!!!!!!!!!!!!!,2019-06-19 22:30:40+00:00,,
61,july-mid,during,2019-06-20,power outage,1141473284896317440,mandibIes,power outage at Texas Roadhouse was genuinely fun,2019-06-19 22:30:13+00:00,,
62,july-mid,during,2019-06-20,power outage,1141472787262894080,corsair4360,"Amtrak power outages cause chaos for commuters along Northeast Corridor https://www.usatoday.com/story/travel/news/2019/06/19/amtrak-power-outage-train-service-between-nyc-and-philly-suspended/1500031001/ via @usatoday ""investigating the issue"" is bureaucrat speak for ""we do not have a clue why it happened""",2019-06-19 22:28:14+00:00,,
63,july-mid,during,2019-06-20,power outage,1141472621709553664,ToddWortman,Amtrak power outages cause chaos for commuters along Northeast Corridor http://dlvr.it/R6wVYV,2019-06-19 22:27:35+00:00,,
64,july-mid,during,2019-06-20,power outage,1141472621290283010,OGandE,"Storm Outage Information: Due to the extent of the tree damage in storm-affected areas, we don't have restoration times and are unable to give information for specific addresses. With so much damage, be sure your home is able to take power. #okwx",2019-06-19 22:27:35+00:00,#okwx,
65,july-mid,during,2019-06-20,power outage,1141472093873352705,OGandE,"About 8,500 customers remain without power due to last night's storms. Crews are facing extensive tree damage in these areas. As a result, some outages may extend through Friday. We've mobilized about 400 restoration personnel, and crews will work to restore power into tonight. ",2019-06-19 22:25:29+00:00,,
66,july-mid,during,2019-06-20,power outage,1141471713970065415,MeehanLori,And no power outages!,2019-06-19 22:23:58+00:00,,
67,july-mid,during,2019-06-20,power outage,1141471190206373890,michaellild,Father babs called us angels of demons because we started making noise in the chapel when there was power outage. Nigga flogged the whole fucking school that Midnight/morning I still hate that guy ,2019-06-19 22:21:53+00:00,,
68,july-mid,during,2019-06-20,power outage,1141470781316259840,AizerSoftware,"Power infrastructure is key to our growth and this is a great example of Kenya's growth along this journey. However when there are outages, we have an app to help people be better prepared with automatic and free alerts. Available on Google Play https://play.google.com/store/apps/details?id=com.aiser.poweralert",2019-06-19 22:20:16+00:00,,
69,july-mid,during,2019-06-20,power outage,1141470574335680514,chemoestry,Solid 11-hour power outage now ,2019-06-19 22:19:27+00:00,,
70,july-mid,during,2019-06-20,power outage,1141470232319537152,SPIAindex,"As of 5pm 6/19 approximately 15,650 customer outages for the 3 largest electric utilities in Oklahoma, a result of overnight severe storms w/intense lightning &amp; 60 to 75 mph straight line winds. Crews &amp; contractors from these utilities are working diligently to restore power. ",2019-06-19 22:18:05+00:00,,
71,july-mid,during,2019-06-20,power outage,1141469505492668416,merkury88_T,"4 runs 14 hits w/only 3 doubles. Pham had all 3. 3/17 risp 32 strikeouts and 0 stolen bases (0-1) Rays need a call up that can bunt & run. Pitching looked pretty good, except for 3 bad innings. Another Major Power Outage in Tampa...",2019-06-19 22:15:12+00:00,,
72,july-mid,during,2019-06-20,power outage,1141469008165834753,CalvaryOrlando,We will not be holding classes or services tonight on the Calvary campus due to a power outage from the recent storm. We look forward to seeing you Sunday! http://bit.ly/2XZmiol,2019-06-19 22:13:13+00:00,,
73,july-mid,during,2019-06-20,power outage,1141468779672567808,JcJaneJetson,Here comes the power outages.....so PG&amp;E's crappy power lines don't burn down SoCal AGAIN..... #blackout #wildfires,2019-06-19 22:12:19+00:00,#blackout #wildfires,
74,july-mid,during,2019-06-20,power outage,1141468741047324673,thenikdobson,Yall complaining about your jobs while I get to smoke a cigar and sit outside with my boss during a power outage. . /||\_ _/¯ ¯\_,2019-06-19 22:12:09+00:00,,
75,july-mid,during,2019-06-20,power outage,1141468018876325889,EdBaker3000,Amtrak power outages cause chaos for commuters along Northeast Corridor https://www.usatoday.com/story/travel/news/2019/06/19/amtrak-power-outage-train-service-between-nyc-and-philly-suspended/1500031001/ via @... https://gab.com/edbaker3000/posts/aFQxVjkvdFQ3U3dCMHZRMi90ckgrZz09,2019-06-19 22:09:17+00:00,,
76,july-mid,during,2019-06-20,power outage,1141467883899371522,Brad_E_Foster,"U.S. nuclear power plant capacity outages at 4.8 GW for today, June 19, vs. same time last year at 3.5 GW. #PJM",2019-06-19 22:08:45+00:00,#PJM,
77,july-mid,during,2019-06-20,power outage,1141466974385393664,MC3141592653589,I bloody dislike power outages.,2019-06-19 22:05:08+00:00,,
78,july-mid,during,2019-06-20,power outage,1141466441838977025,dine909,"My planned first visit to Oasis Vegetarian Cafe was spoiled by a power outage, so I'm here at Wicks Brewing, enjoying this Bacon Blue flatbread (and a beer). Cheers! http://bit.ly/2WTLLD3",2019-06-19 22:03:01+00:00,,
79,july-mid,during,2019-06-20,power outage,1141466111873093632,Anemira3,Power outage. At least my phone is half charged.,2019-06-19 22:01:43+00:00,,
80,july-mid,during,2019-06-20,power outage,1141465888610246657,KingSergg,Y’all make sure you’re area of town isn’t on the map where this power outage will be!!!!! ,2019-06-19 22:00:49+00:00,,
81,july-mid,during,2019-06-20,power outage,1141465589434728450,BluebonnetCoop,"Bluebonnet crews en route to an outage affecting 888 members in Burelson Co., along Tx Hwy 36 between Somerville &amp; Caldwell. No known cause or est. restoration time yet. We will provide more info as crews arrive on scene &amp; begin to restore power as quickly &amp; safely as possible.",2019-06-19 21:59:38+00:00,,
82,july-mid,during,2019-06-20,power outage,1141465477841133569,AlmightyJasso,Just warning y’all for the power outage... y’all can thank me ,2019-06-19 21:59:11+00:00,,
83,july-mid,during,2019-06-20,power outage,1141464548072992769,Zochnet,Bluebonnet has a power outage that is affecting towers located along Hwy 21 from north of Deanville to north of Caldwell.,2019-06-19 21:55:30+00:00,,
84,july-mid,during,2019-06-20,power outage,1141464459526864897,BMAX1230,Last time it storm I called the power outage happening so it might do the same.,2019-06-19 21:55:09+00:00,,
85,july-mid,during,2019-06-20,power outage,1141464393806467072,pressfreedom,"Police detained Dilip Sharma for 11 hours, charged him with publishing a report that incited ""fear or alarm to the public,"" & released him on bail. If convicted, he could face up to 3 years in jail. Sharma reported on power outages in Chhattisgarh villages that lasted ""48 hours""",2019-06-19 21:54:53+00:00,,
86,july-mid,during,2019-06-20,power outage,1141463861716905984,EarlyMusicVan,"Our whole block is experiencing a power outage today so if you're trying to call us, it won't go through! Please send an email instead to staff@earlymusic.bc.ca",2019-06-19 21:52:46+00:00,,
87,july-mid,during,2019-06-20,power outage,1141463743156674563,canadiangirl02c,Major power outages all over Brantford. Please use care when driving through flashing lights. ,2019-06-19 21:52:18+00:00,,
88,july-mid,during,2019-06-20,power outage,1141463329485021191,bennyrod,Power outage is coming. It's HOT! 107°F 42°C Humidity30%Wind SpeedS 14 G 21 mphBarometer29.72 in (1005.7 mb)Dewpoint69°F (21°C)Visibility10.00 miHeat Index116°F (47°C)Last update19 Jun 3:56 pm CDT,2019-06-19 21:50:39+00:00,,
89,july-mid,during,2019-06-20,power outage,1141463287588151298,AlmightyJasso,KSAT12 NEWS is reporting Thousands of homes will be potentially out of power from the 18th to 23rd of June due to upgrading of power lines. Here's a map of potential outage for the next coming days: http://38.media.tumblr.com/776a42e607a0796d13256ca4c1e60327/tumblr_mxwkqclCb51s6blrxo1_400.gif Click link to see if your area is affected,2019-06-19 21:50:29+00:00,,
90,july-mid,during,2019-06-20,power outage,1141463066779029505,AlmightyJasso,Bro there’s finna be a power outage on the north side I’m finna go buy a generator fuck allat.,2019-06-19 21:49:37+00:00,,
91,july-mid,during,2019-06-20,power outage,1141463045782331397,ITGuy66,You know it’s a large power outage when the power company’s website is down. I smell a data centre requirement in an upcoming budget. @BrantfordPower,2019-06-19 21:49:32+00:00,,
92,july-mid,during,2019-06-20,power outage,1141462335636344832,Lauraxgsgs,don't we love a good old power outage,2019-06-19 21:46:42+00:00,,
93,july-mid,during,2019-06-20,power outage,1141461828616122368,ash_cigarette,He could be lying or he isn't in a spot where a power outage is present,2019-06-19 21:44:41+00:00,,
94,july-mid,during,2019-06-20,power outage,1141461304143732737,1juanrestrepo,7 NEWS is reporting Thousands of homes will be potentially out of power from the 18th to 23rd of June due to upgrading of power lines. Here's a map of potential outage for the next coming days: http://38.media.tumblr.com/776a42e607a0796d13256ca4c1e60327/tumblr_mxwkqclCb51s6blrxo1_400.gif Click link to see if your area is in. Damn bro rip,2019-06-19 21:42:36+00:00,,
95,july-mid,during,2019-06-20,power outage,1141460587450421249,SaskPower,"3:39 PM: *UPDATE* All power restored for the outages reported in Lajord, Kronau, White City, Emerald Park, Copper Sands areas. #skoutage",2019-06-19 21:39:46+00:00,#skoutage,
96,july-mid,during,2019-06-20,power outage,1141460549026353152,Spartan_Intel_,Still getting mixed bag RUMINT on the power situation in Jizan. It's a pretty large area so both claims confirming or denying outages may very well be true. #SaudiArabia #OSINT,2019-06-19 21:39:36+00:00,#SaudiArabia #OSINT,
97,july-mid,during,2019-06-20,power outage,1141460442407157763,SaskPower,3:39 PM: Outage: Regina - Eastview. Status: All power restored. Thank you for your patience. #skoutage,2019-06-19 21:39:11+00:00,#skoutage,
98,july-mid,during,2019-06-20,power outage,1141460408202661888,experimradio,"WO9XOB issued to Dominion Energy Services @DomEnergyNews for tests of Black Sky communications during subcontinent-scale power outages causing cascading, long duration failures across U.S. critical infrastructure. Uses Bnet radios from @Rafaeldefense. https://bit.ly/2IYSxO3",2019-06-19 21:39:03+00:00,,
99,july-mid,during,2019-06-20,power outage,1141460058615627776,nuggetfan4ever,@lookner heres video of the power outage idk if you have seen this,2019-06-19 21:37:39+00:00,,
100,july-mid,during,2019-06-20,power outage,1141460001678135297,ForeverKing9000,"Dealt with power a outage, signing out 40+ people, and dealt with someone from homeland security I believe in a matter of an hour. I am a bad ass I don't care what anyone says. I am speed.",2019-06-19 21:37:26+00:00,,
101,july-mid,during,2019-06-20,power outage,1141459345282088961,Lambert_Coffie,"Alright, #Power supply finally restored after over 24hr outage in #Volta &amp; and #Oti regions. Thank you all for your endurance.",2019-06-19 21:34:49+00:00,#Power #Volta #Oti,
102,july-mid,during,2019-06-20,power outage,1141459012128595969,LlamaIrritating,It's also the reason it can kill the ps4 hard drive if unplugged or power outage.,2019-06-19 21:33:30+00:00,,
103,july-mid,during,2019-06-20,power outage,1141458761695059969,cferris65,What the deuce is with power in #Yellowknife this is the 3rd power outage this week.,2019-06-19 21:32:30+00:00,#Yellowknife,
104,july-mid,during,2019-06-20,power outage,1141458693931905027,OKHeritageBank," DUE TO LOCAL POWER OUTAGES, OUR BYNG BRANCH WILL BE CLOSING FOR THE REST OF THE DAY. We’ll keep you updated about tomorrow and thank you for your patience! ",2019-06-19 21:32:14+00:00,,
105,july-mid,during,2019-06-20,power outage,1141457736519049219,BrantfordPower,"We are aware of a power outage affecting customers south of Powerline Road and along Paris Road including Brantwood Park, Wyndham Hills and Brier Park. Customers in Terrace Hill, Holmedale &amp; Dufferin Park are also affected. We are working to restore power as quickly as possible.",2019-06-19 21:28:26+00:00,,
106,july-mid,during,2019-06-20,power outage,1141457695414870016,ChloeAnagnos,"Traffic is so slow because of the power outages, I could get out of my car, ask the guy in front of me for a smoke, finish it, and we still wouldn’t move #JustIndianaThings",2019-06-19 21:28:16+00:00,#JustIndianaThings,
107,july-mid,during,2019-06-20,power outage,1141457476648411137,ShenValleyAgent,A battery-powered radio can come in handy during a power outage. #lifelessons #homesafetytips http://cpix.me/a/74698153,2019-06-19 21:27:24+00:00,#lifelessons #homesafetytips,
108,july-mid,during,2019-06-20,power outage,1141457440719986689,MichSoS,BRANCH ALERT: The Secretary of State office in #Ionia is currently unable to process transactions because of a power outage. Please use http://ExpressSOS.com or find an alternative office with https://services2.sos.state.mi.us/servicelocator/,2019-06-19 21:27:15+00:00,#Ionia,
109,july-mid,during,2019-06-20,power outage,1141457286298296321,brantlibrary,"Your Paris Branch is closed due to a power outage. We are currently monitoring the situation. If the power remains out for an extended period, we will reopen tomorrow (Thursday) morning at 10am. https://www.instagram.com/p/By6Ah3oniHz/?igshid=dsis1yxphbdf",2019-06-19 21:26:38+00:00,,
110,july-mid,during,2019-06-20,power outage,1141456981552746499,SaskPower,"3:25 PM: *UPDATE* Crews have restored power for the outages reported in Lajord, Kronau and surrounding area. Crews are still working at restoring power to customers in White City, Emerald Park, Copper Sands areas. No ETR. #skoutage",2019-06-19 21:25:26+00:00,#skoutage,
111,july-mid,during,2019-06-20,power outage,1141456954474278914,iamrozaye,Even the Nigerian artists themselves say Nigeria has hella power outages than Ghana,2019-06-19 21:25:19+00:00,,
112,july-mid,during,2019-06-20,power outage,1141456857350975488,BronxPinstripes,"Hey @RaysBaseball We know you’re used to severe outages in The Trop, so we really want to apologize for all the power displayed this week in the Bronx. #SorryForThePower ",2019-06-19 21:24:56+00:00,#SorryForThePower,
113,july-mid,during,2019-06-20,power outage,1141456537422106630,motorolar56,Power outage strands Amtrak and NJ Transit trains from NYC to Philly ,2019-06-19 21:23:40+00:00,,
114,july-mid,during,2019-06-20,power outage,1141456524432334853,TheMrMortensen,The combination of dread and relaxation during a lightning storm hoping you don't get a power outage.,2019-06-19 21:23:37+00:00,,
115,july-mid,during,2019-06-20,power outage,1141456406006128641,FelipeCharming,Wanted to do a look but s/o to Florida’s weather for the power outage ... ,2019-06-19 21:23:09+00:00,,
116,july-mid,during,2019-06-20,power outage,1141455880971608071,Martin_StevenB,Nice look at @DukeEnergy’s proactive approach for storm season from @tdworldmag. One focus: Using data to identify the most outage-prone power lines and move them underground: https://bit.ly/2WBczDq.,2019-06-19 21:21:03+00:00,,
117,july-mid,during,2019-06-20,power outage,1141455870859055104,Gascosage,"Do you know what to do in the event of a power outage? Don't panic, the power will be back as safely and efficiently as possible. Call us and follow our instructions! ",2019-06-19 21:21:01+00:00,,
118,july-mid,during,2019-06-20,power outage,1141455819646459905,dicewylie,1x07 power outage,2019-06-19 21:20:49+00:00,,
119,july-mid,during,2019-06-20,power outage,1141455704160706560,CmonPeopleNow,Any news on power outage in Winter Park?,2019-06-19 21:20:21+00:00,,
