,Event,City,Stage,Query Date,Id,Username,Text,Date,Hashtags,Location
342,ne_bomb_cyclone,boston,before,2019-10-15,219562786345324545,samanthamolaa,taking 6 hour power naps&gt;&gt;,2012-07-01 22:47:02+00:00,,
343,ne_bomb_cyclone,boston,before,2019-10-15,216211635738648576,HaweLaBackGirl,Is this the poor power ranger? @johnnycleggett2 @mollymcquillan8 @tim_collins20,2012-06-22 16:50:46+00:00,,
344,ne_bomb_cyclone,boston,before,2019-10-15,214936749326090240,mkurkowski,Justin Bieber has given 12 year-old girls the power to put the fear of God into every IT employee who touches the servers at Apple tonight.,2012-06-19 04:24:49+00:00,,
345,ne_bomb_cyclone,boston,before,2019-10-15,213931633164820481,gabllewellyn,Amazed at the power Call Me Maybe has to instantly cheer me up the minute I hear it.,2012-06-16 09:50:50+00:00,,
346,ne_bomb_cyclone,boston,before,2019-10-15,213674973015965700,lathropd,Investigating Power: the showcase panel of #ire12,2012-06-15 16:50:59+00:00,#ire12,
347,ne_bomb_cyclone,boston,before,2019-10-15,213270843785097216,Alan_Wolf,#NMC12 we must address issues of power that arise w/ both abundance of broadband &amp; making as both are challenges to entrenched interests,2012-06-14 14:05:06+00:00,#NMC12,
348,ne_bomb_cyclone,boston,before,2019-10-15,205811636601237504,Aka_Ducksauce,@jtightbabytooth Your awesome dude thought that you @skydiddy23 @Akilleez_Might were the real deal on the tester meng. Power to yall,2012-05-25 00:04:52+00:00,,
349,ne_bomb_cyclone,boston,before,2019-10-15,199913609738993665,BostonTweet,"Celebrating Taco Tuesday, and full power, with two 'Caramelos Tacos' at @ElPelonTaqueria in the Fenway. Delish! http://twitpic.com/9iuj1b",2012-05-08 17:28:13+00:00,,
350,ne_bomb_cyclone,boston,before,2019-10-15,199910612904583168,BostonTweet,"NStar is reporting that all power has been restored to the Back Bay &amp; Fenway. If your outage remains, call 800-592-2000 (via @NotifyBoston)",2012-05-08 17:16:18+00:00,,
351,ne_bomb_cyclone,boston,before,2019-10-15,195348317671133184,erusso22,"“@NHLBruins: Coach Julien: ""Most frustrating part of our game was that power play that could've ended the game...""^BISH”.... #AMEN",2012-04-26 03:07:22+00:00,#AMEN,
352,ne_bomb_cyclone,boston,before,2019-10-15,185814388232552449,AdwaAlDakheel,There is no greater disappointment than that derived from those who abuse the power we've trusted them with.,2012-03-30 19:42:57+00:00,,
353,ne_bomb_cyclone,boston,before,2019-10-15,183254742661726208,pun279,Kids in class are quoting things they learned at the @EClubNEU. I wonder if professors recognize its power as an organization?,2012-03-23 18:11:50+00:00,,
354,ne_bomb_cyclone,boston,before,2019-10-15,180444305255694337,RunawAtrain,More than 48 hrs w/o power but doesn't matter cuz I'm at Cask drinking beers preparing for #UConn v ISU. Let's do this Huskies! #BostonHusky,2012-03-16 00:04:09+00:00,#UConn #BostonHusky,
355,ne_bomb_cyclone,boston,before,2019-10-15,179715322474008577,BostonTweet,"Power has been cut off in the Back Bay - eerie pic from @themaynevent of a dark Back Bay, except for the Hancock Tower. http://twitpic.com/8vyngv",2012-03-13 23:47:26+00:00,,
356,ne_bomb_cyclone,boston,before,2019-10-15,176401610728153088,ignaziolaci,Apple Stores have the magic power to make you feel cool just by being there @Apple Store Boylston Street http://instagr.am/p/Hw35xKLOYh/,2012-03-04 20:19:56+00:00,,
357,ne_bomb_cyclone,boston,before,2019-10-15,173863411485130753,Tweet_skiz22,#MoviesWereBestWhen you had to figure out the story using some of your brain power...and it wasn't spoon-fed to you on a stupidity spoon,2012-02-26 20:14:02+00:00,#MoviesWereBestWhen,
358,ne_bomb_cyclone,boston,before,2019-10-15,166112344131379200,AdwaAlDakheel,"I used to associate the words 'power couple' with a couple on the red carpet. Now, I imagine 2 Twitter accounts with a lot of followers.",2012-02-05 10:54:03+00:00,,
359,ne_bomb_cyclone,boston,before,2019-10-15,165076983905128449,bdevit,Major power outage in Kenmore and parts of the @BU_Tweets campus. cc @BostonTweet,2012-02-02 14:19:54+00:00,,
360,ne_bomb_cyclone,boston,before,2019-10-15,162576953969360896,GlobeMetro,"Teenage driver totals father’s car, causes power outage in crash with Wellesley telephone pole - http://bo.st/AhskHk",2012-01-26 16:45:41+00:00,,
361,ne_bomb_cyclone,boston,before,2019-10-15,158977547131043840,GlobeMetro,Was burned man linked to apparent break-in at South Boston power plant? - http://bo.st/AE4MuJ,2012-01-16 18:22:55+00:00,,
362,ne_bomb_cyclone,boston,before,2019-10-15,158177694289367040,ValaAfshar,The measure of a man is what he does with power. Plato,2012-01-14 13:24:35+00:00,,
363,ne_bomb_cyclone,boston,before,2019-10-15,153587238112997377,tophtucker,"In experimenting w/ nuclear power, we may find that the optimal config. is to locate one massive fusion reactor at a safe distance of ~1 AU.",2012-01-01 21:23:45+00:00,,
364,ne_bomb_cyclone,boston,before,2019-10-15,152192078137393152,isma2k9,"Few hours b4 @AndrewBailey40 got traded to boston a bit over 3K followers, he is almost at 7000 now that's the power of #RedSoxNation",2011-12-29 00:59:53+00:00,#RedSoxNation,
365,ne_bomb_cyclone,boston,before,2019-10-15,148276438930440192,WayneSeldenJr,"Respect is earned, Power is taken &amp; Money is the outcome..",2011-12-18 05:40:32+00:00,,
366,ne_bomb_cyclone,boston,before,2019-10-15,147914601995046912,nabeel,“@ZSultan: HUGE congrats to our friends at Boston's @echonest whose tech will power the new @Spotify radio! http://nextly.com/3EJbWhtZ33/techcrunch/techcrunch.com/2011/12/16/the-echo-nest-to-power-new-spotify-radio-which-begins-rolling-out-today/,2011-12-17 05:42:43+00:00,,
367,ne_bomb_cyclone,boston,before,2019-10-15,136282646522245120,spacewaav,"To those who say ""occupy should do this or that or the other thing"" I say: go do it! You have the power!!! #humans",2011-11-15 03:21:29+00:00,#humans,
368,ne_bomb_cyclone,boston,before,2019-10-15,134051948281339906,reyner,This is what I worked on over the summer! My manager wrote this. RT @BuildWindows8: building a power smart Windows 8 http://win8.ms/powersmart,2011-11-08 23:37:29+00:00,,
369,ne_bomb_cyclone,boston,before,2019-10-15,131527217699229696,NEFreedomRide,“@dwade828: Power cut on #OccupyTulsa being evicted at 11 pm reportedly by order of mayor. #OccupyWallStreet #OWS Plz RT” #occupyboston,2011-11-02 00:25:07+00:00,#OccupyTulsa #OccupyWallStreet #OWS #occupyboston,
370,ne_bomb_cyclone,boston,before,2019-10-15,130790155333279744,ValaAfshar,Many homes in the northeast are without power. A nearby @Mcdonalds cut their menu prices in half to serve those without power. #goodwill,2011-10-30 23:36:17+00:00,#goodwill,
371,ne_bomb_cyclone,boston,before,2019-10-15,128603721172127744,ItsTheMelMan,"Love makes you happy, sad, drives you crazy, and can be exciting. It's crazy how one thing has so much power over you!",2011-10-24 22:48:11+00:00,,
372,ne_bomb_cyclone,boston,before,2019-10-15,123574625778139137,NEFreedomRide,Power has been restored to the Media tent @#OccupyBoston this was an internal equipment error. #BPD has NOT cut power here.,2011-10-11 01:44:21+00:00,#OccupyBoston #BPD,
373,ne_bomb_cyclone,boston,before,2019-10-15,120145416783273984,Tristans01,An opportunity for disruption is also an opportunity for the redistribution of power.,2011-10-01 14:37:54+00:00,,
374,ne_bomb_cyclone,boston,before,2019-10-15,108213330971340801,YourTownQuincy,National Grid response to power outages draws complaints in Quincy - http://bo.st/qE5ol6,2011-08-29 16:24:03+00:00,,
375,ne_bomb_cyclone,boston,before,2019-10-15,94940562771279872,tegelaar,on cask @nerax — Drinking a Flower Power by @ithacabeer at @StoddardsPub — http://untp.it/pruUJb,2011-07-24 01:22:48+00:00,,
376,ne_bomb_cyclone,boston,before,2019-10-15,88934299801366529,adamhonig,I'll give some thought RT @Power30under30: @adamhonig Can you tell us a Bostonian who should win the Power 30 Under 30? http://ow.ly/57h22?=mtk2,2011-07-07 11:36:04+00:00,,
377,ne_bomb_cyclone,boston,before,2019-10-15,77402346166026240,nabeel,"Bing speaks on influence vs power, and only managing self motivated people. http://www.nytimes.com/2011/06/05/business/05corner.html?src=tptw",2011-06-05 15:52:12+00:00,,
378,ne_bomb_cyclone,boston,before,2019-10-15,68436647095701504,womenable,"RT @SmallBizUpdates: ""Velazquez on Small Business Innovation Research Program - http://sns.mx/ Once again she speaks truth to power!",2011-05-11 22:05:42+00:00,,
379,ne_bomb_cyclone,boston,before,2019-10-15,65914229064085504,drewbobson,"""But I was going to go to Toshii Station to pick up some power pants!"" #replaceawordinastarwarslinewithpants",2011-05-04 23:02:31+00:00,#replaceawordinastarwarslinewithpants,
380,ne_bomb_cyclone,boston,before,2019-10-15,61386322367094784,fdevito,"Happy Earth Day! Fact: in America, wind + solar power provide just 1.4% of total energy. Meanwhile gas is over $4/gal. Time for a change.",2011-04-22 11:10:14+00:00,,
381,ne_bomb_cyclone,boston,before,2019-10-15,55780400789860352,MassInno,#democampboston next up Dailyfeats - go do good. Http://www.dailyfeats.com power in big crazy ideas,2011-04-06 23:54:18+00:00,#democampboston,
382,ne_bomb_cyclone,boston,before,2019-10-15,51991079934898176,cjaredjackson,"Power of Twitter RT @tarekshalaby Dear @ONtveg, pls announce that Egyptian Muhammad Radwan, @battutta, detained in #Syria. EVERYONE: RT!",2011-03-27 12:56:54+00:00,#Syria,
383,ne_bomb_cyclone,boston,before,2019-10-15,50719708965646336,ComfortTech,The power of radiant heat is displayed in this photo. The snow melted on the walkway pavers due to 2 days of sunshine. http://yfrog.com/gzrzhgbj,2011-03-24 00:44:55+00:00,,
384,ne_bomb_cyclone,boston,before,2019-10-15,50513562816356353,mary_churchill,Population shift only part of fight on congressional redistricting - http://bo.st/eEFe7R Keeping the power of the minority vote,2011-03-23 11:05:46+00:00,,
385,ne_bomb_cyclone,boston,before,2019-10-15,46363070901141504,shoesdotcom,Girl power! RT @iheartquotes: Give a girl the right shoes and she can conquer the world ~ Bette Midler via @sarahlooby_lou,2011-03-12 00:13:12+00:00,,
386,ne_bomb_cyclone,boston,before,2019-10-15,40138850051428352,fionawhim,"@RiffTrax Birdemic now listed as ""Short wait"" on @netflix. Behold the power of RiffTrax! Netflix, you guys should get it for streaming.",2011-02-22 20:00:22+00:00,,
387,ne_bomb_cyclone,boston,before,2019-10-15,39162501870534656,zackboston,@lunaticfringer interesting article-thanks- teacher power in schools 2 drive reform important - recent nyt article re big brockton ma hs.,2011-02-20 03:20:42+00:00,,
388,ne_bomb_cyclone,boston,before,2019-10-15,36137505539493888,PhilWyman,Congrats Egypt! There is still power in a movement of common people. Your determination is an example to the world.,2011-02-11 19:00:27+00:00,,
389,ne_bomb_cyclone,boston,before,2019-10-15,34830552087400448,ian23505,Tomorrow I introduce the PLN to every new teacher in my district.Let's show them the power.Who are you?Where are you?Why PLN? at #ntnatick,2011-02-08 04:27:05+00:00,#ntnatick,
390,ne_bomb_cyclone,boston,before,2019-10-15,11836550434258944,leonnea,"Love his smile & of course his left-handed power hitting! Welcome to Boston, Adrian Gonzalez! http://b.globe.com/h6XJcq (via @BostonUpdate)",2010-12-06 17:37:08+00:00,,
391,ne_bomb_cyclone,boston,before,2019-10-15,9086001397891072,yhufnagel,"Thanks, Andy... RT @ESPNAndyKatz: Harvard beat Colorado Sunday, yet another power six victory for Tommy Amaker in his career in Cambridge.",2010-11-29 03:27:26+00:00,,
392,ne_bomb_cyclone,boston,before,2019-10-15,8889954952282112,shalabi,Power of Yalla! @least 4 quit jobs aftr YallaStartup WE to focus on startups &amp; 1 dropped out of college! GodSpeed! /via @YallaStartup,2010-11-28 14:28:25+00:00,,
393,ne_bomb_cyclone,boston,before,2019-10-15,7480086156546048,legallyblondbos,"I'm at Baptiste Power Yoga Brookline (25 Harvard Street, Kent, Brookline). http://4sq.com/cCGIDa",2010-11-24 17:06:06+00:00,,
394,ne_bomb_cyclone,boston,before,2019-10-15,6451109384163328,legallyblondbos,There were actually NO seats at office! So I'm at stinky library. And no tables w power! The Queen is not happy. http://4sq.com/cDeppw,2010-11-21 20:57:18+00:00,,
395,ne_bomb_cyclone,boston,before,2019-10-15,4934703467466752,iamrobrogers,"Power Lunch Promo at BR from 11-2 TODAY...All Outer Wear (Coats, coats and more coats) are 40% OFF!!! BETTER HURRY!!!! http://4sq.com/bjgSuF",2010-11-17 16:31:39+00:00,,
396,ne_bomb_cyclone,boston,before,2019-10-15,4231715341991937,gwhoffmeister,"The power of clusters! RT @Hirshlandt3: vry cool NY Times article ""Start Ups Follow Twitter and Become Neighbors"" http://tinyurl.com/2un8jah",2010-11-15 17:58:14+00:00,,
397,ne_bomb_cyclone,boston,before,2019-10-15,3997138480529408,supernatura86,"@ThankVeeLater all the physical mishaps were ""excused"" by age. What was running through our minds was were the real power lied.",2010-11-15 02:26:06+00:00,,
398,ne_bomb_cyclone,boston,before,2019-10-15,2525440220602368,tplants,"The problem is that when the Apple store gives me a replacement power adapter, I don't get to get a new laptop! Oh well. Thanks anyway.",2010-11-11 00:58:06+00:00,,
399,ne_bomb_cyclone,boston,before,2019-10-15,29624866194,crcarleton,Congrats Acme Packet! Session border controllers rule! Unlock power of IP! RT @BostInnovation: Company of the year ... http://tmi.me/2RaCA,2010-11-04 00:59:42+00:00,,
400,ne_bomb_cyclone,boston,before,2019-10-15,29622429296,crcarleton,Well deserved! Dig Lumens Mike Feinstein early $while @Venrock! RT @DigitalLumens: Congrats 2 Boston Power CEO named CEO of Year! #masstlc,2010-11-04 00:29:35+00:00,#masstlc,
401,ne_bomb_cyclone,boston,before,2019-10-15,29621823878,MassInno,"#masstlc CEO (privately held) of the year Christina Lampe-Onnerud, Boston Power",2010-11-04 00:22:15+00:00,#masstlc,
402,ne_bomb_cyclone,boston,before,2019-10-15,29330370876,thomdunn,"RT @khemingway: ""THE POWER OF CHRIST COMPELS..."" wynona rider, keanu reeves, et. al. to attend an acting school.",2010-11-01 01:31:07+00:00,,
403,ne_bomb_cyclone,boston,before,2019-10-15,28955111439,timj0,"Leadership is... trying to convince people you don't hold any power, constantly proving your competence, and putting up with a lot of shit.",2010-10-28 03:37:43+00:00,,
404,ne_bomb_cyclone,boston,before,2019-10-15,28930590578,dlouhy,"At MIT w/ @giafrese seeing a lecture entitled ""Beyond Helvetica - A look at the power of typography"" http://j.mp/btMH6K",2010-10-27 22:29:32+00:00,,
405,ne_bomb_cyclone,boston,before,2019-10-15,27503809900,Jrossosaurus,"If I was a superhero, the source of my power would be dairy products. Cheese would be the extra power boost.",2010-10-16 02:50:15+00:00,,
406,ne_bomb_cyclone,boston,before,2019-10-15,26745047985,amymengel,"An all-day internet marketing workshop with no tables, no power outlets and no WiFi? #futurem (@Cambridge Innovation Center w/ 6 others)",2010-10-08 12:47:03+00:00,#futurem,
407,ne_bomb_cyclone,boston,before,2019-10-15,26654051263,hireclix,"#recruitfest #glocal #damn @therecruiterguy ""the whole effort is not a horse power issue, it's a will power issue""",2010-10-07 14:35:29+00:00,#recruitfest #glocal #damn,
408,ne_bomb_cyclone,boston,before,2019-10-15,26413125905,GGarzon,"The more power to them! ""Google using Chrome to reform slow Web sites - CNET News http://bit.ly/cbXREC",2010-10-05 01:04:45+00:00,,
409,ne_bomb_cyclone,boston,before,2019-10-15,26012718814,ethitter,So glad I worked from home today. Looks like trains aren't running between Boston and Providence due to downed power lines.,2010-09-30 20:36:00+00:00,,
410,ne_bomb_cyclone,boston,before,2019-10-15,25746703590,GGarzon,Very interesting and well worth the read. Cognition and gesture The Power Of Interactive Learning: The eLearning Coach http://bit.ly/aHXlrJ,2010-09-28 02:22:45+00:00,,
411,ne_bomb_cyclone,boston,before,2019-10-15,25524604403,ajain_,"NewTwitter wont make it easier RT @mashable: Digg’s Decline by the Numbers: Plummeting Traffic, Waning Power [STATS] - http://mash.to/2JHmI",2010-09-25 19:19:37+00:00,,
412,ne_bomb_cyclone,boston,before,2019-10-15,24509355675,djhenryhall,"RT @tweetsdrama: Nothing ever happened in the past that can prevent you from being present now; thus, what power does the past have? Tolle",2010-09-14 21:13:27+00:00,,
413,ne_bomb_cyclone,boston,before,2019-10-15,24497842414,dewittn,@wegoamanda wow that fit in a tweet? I really feel that's the power of these tools. Thank you!,2010-09-14 18:13:24+00:00,,
414,ne_bomb_cyclone,boston,before,2019-10-15,24476955807,nicastrod,At the #140conf social media and the power of now (@Back Bay Events Center w/ 56 others) http://4sq.com/4zxzAW,2010-09-14 13:52:13+00:00,#140conf,
415,ne_bomb_cyclone,boston,before,2019-10-15,24327254861,juliemrachlin,"Do @usairways A319 planes have power outlets for laptops? If so, where? Can't seem to find them...",2010-09-12 23:51:10+00:00,,
416,ne_bomb_cyclone,boston,before,2019-10-15,24289801343,saimad,"I'm at Prana Power Yoga (282 Centre St, Pearl St, Newton). http://4sq.com/77v7Ya",2010-09-12 14:56:41+00:00,,
